dynamic,busy,threads,energy,runtime,usertime
false,14,4,0.62154064,0.01698823,0.03343234
false,14,5,0.60635050,0.01661026,0.03300114
false,14,6,0.60770157,0.01664868,0.03357425
false,14,7,0.61444191,0.01680113,0.03396194
false,14,8,0.61765747,0.01688805,0.03599911
false,14,9,0.60520731,0.01655162,0.03493171
false,14,10,0.61247255,0.01674249,0.03604883
false,14,11,0.61580030,0.01680856,0.03647523
false,14,12,0.62290490,0.01688086,0.03748863
false,14,13,0.59936907,0.01636987,0.03736913
false,14,14,0.59552496,0.01625278,0.03799744
false,14,15,0.59438178,0.01621106,0.03833850
false,14,16,0.56842421,0.01547218,0.03867912
false,16,1,2.41399638,0.06786840,0.03203970
false,16,2,1.20591012,0.03347343,0.03200335
false,16,3,0.99304103,0.02759543,0.03490598
false,16,4,0.74145183,0.02037591,0.03381205
false,16,5,0.53489829,0.01444859,0.03200318
false,16,6,0.65662113,0.01796420,0.03794959
false,16,7,0.69144611,0.01890469,0.04180209
false,16,8,0.65106120,0.01777587,0.03866120
false,16,9,0.65828591,0.01797354,0.03861968
false,16,10,0.63219638,0.01726527,0.03897418
false,16,11,0.62070789,0.01690307,0.03898747
false,16,12,0.63848994,0.01737626,0.04051224
false,16,13,0.60674722,0.01647531,0.03979250
false,16,14,0.57963707,0.01571388,0.04008065
false,16,15,0.67243981,0.01799485,0.04376353
false,16,16,0.59043098,0.01596321,0.04150698
true,0,16,0.12862260,0.00303595,0.04036182
true,2,16,0.15034996,0.00361182,0.03889192
true,4,16,0.15553512,0.00371846,0.03970199
true,6,16,0.20520638,0.00513487,0.03947812
true,8,16,0.19790501,0.00485921,0.03325399
true,10,16,0.26324432,0.00668654,0.03450629
true,12,16,0.35647333,0.00942195,0.03293956
true,14,16,0.58035447,0.01577179,0.03689345
true,16,16,0.59872711,0.01619326,0.03923057
