stress: info: [2093909] dispatching hogs: 16 cpu, 0 io, 0 vm, 0 hdd
stress: info: [2093909] successful run completed in 30s
   Compiling mtdynamic v0.1.0 (/home/jaaldering/mtdynamic)
    Finished `release` profile [optimized] target(s) in 2.41s
     Running `target/release/examples/adapt_fast true`
size,pin,threads,runtime,usertime,energy
500,false,16,0.04734534,0.73442511,2.06634000
500,false,16,0.04721792,0.73436342,2.07580000
500,false,16,0.04728147,0.73516337,2.07378600
500,false,16,0.04715637,0.73327547,2.08043900
500,false,16,0.04719208,0.73311453,2.07738700
500,false,16,0.04728925,0.73422119,2.06096900
500,false,16,0.04723464,0.73308594,2.07775400
500,false,16,0.04724122,0.73389939,2.06872000
500,false,16,0.04727813,0.73541907,2.07262700
500,false,16,0.04724888,0.73404212,2.07342000
500,false,16,0.04742452,0.73532425,2.07403000
500,false,16,0.04730942,0.73370306,2.06902500
500,false,16,0.04717636,0.73404745,2.06780500
500,false,16,0.04729906,0.73489892,2.06933000
500,false,16,0.04722501,0.73382312,2.06829300
500,false,16,0.04724086,0.73431101,2.07580000
500,false,16,0.04754206,0.73605379,2.07628900
500,false,16,0.04730945,0.73365154,2.06890300
500,false,16,0.04729819,0.73433734,2.07348100
500,false,16,0.04719435,0.73449316,2.07342000
500,false,16,0.04740241,0.73455995,2.07488400
500,false,16,0.04723073,0.73401951,2.07415200
500,false,16,0.04734341,0.73449620,2.08709200
500,false,16,0.04722624,0.73354272,2.07226100
500,false,16,0.04751278,0.73480668,2.09594200
500,false,16,0.04723091,0.73389617,2.07287100
500,false,16,0.04736426,0.73544739,2.07842400
500,false,16,0.04734465,0.73366306,2.07348100
500,false,16,0.04731175,0.73443134,2.04174300
500,false,16,0.04724418,0.73402770,2.05773400
500,false,16,0.04735794,0.73501922,2.06499700
500,false,16,0.04750866,0.73559118,2.09356100
500,false,16,0.04732635,0.73426063,2.07653200
500,false,16,0.04734391,0.73450285,2.08086600
500,false,16,0.04738941,0.73481078,2.04595500
500,false,16,0.04715872,0.73389921,2.07940200
500,false,16,0.04729237,0.73433546,2.09307300
500,false,16,0.04715581,0.73283925,2.06377700
500,false,16,0.04733440,0.73436339,2.05901600
500,false,16,0.04734601,0.73387947,2.09337900
500,false,16,0.04754235,0.73553575,2.07207700
500,false,16,0.04717340,0.73350459,2.06939100
500,false,16,0.04716872,0.73378390,2.06621800
500,false,16,0.04738253,0.73392069,2.07537300
500,false,16,0.04687972,0.73339059,2.07964600
500,false,16,0.04749693,0.73465032,2.03887400
500,false,16,0.04731432,0.73508612,2.07525100
500,false,16,0.04724751,0.73351968,2.07366400
500,false,16,0.04732610,0.73412942,2.07726500
500,false,16,0.04742490,0.73425040,2.07787500
500,false,16,0.04731356,0.73405205,2.07769200
500,false,16,0.04751761,0.73492873,2.07494600
500,false,16,0.04727261,0.73451544,2.07061200
500,false,16,0.04721523,0.73348925,2.07598300
500,false,16,0.04746387,0.73545777,2.07927900
500,false,16,0.04723664,0.73407195,2.08397900
500,false,16,0.04729633,0.73325609,2.07091700
500,false,16,0.04740708,0.73424330,2.07763200
500,false,16,0.04747138,0.73482224,2.09545300
500,false,16,0.04725611,0.73522024,2.07250500
500,false,16,0.04712599,0.73376504,2.07848600
500,false,16,0.04722047,0.73531629,2.07805800
750,false,16,0.15464754,2.41831979,6.95499900
750,false,16,0.15297674,2.40224315,6.87071000
750,false,16,0.15337762,2.40349767,6.88297800
750,false,16,0.15302299,2.40234532,6.82841300
750,false,16,0.15201481,2.39747109,6.84611300
750,false,16,0.15444009,2.41545258,6.89658900
750,false,16,0.15431853,2.41439757,6.91746300
750,false,16,0.15333882,2.41218105,6.87217500
750,false,16,0.15275320,2.40258701,6.83982600
750,false,16,0.15254651,2.39914444,6.80515900
750,false,16,0.15329892,2.40459056,6.83335600
750,false,16,0.15231695,2.39810215,6.80888100
750,false,16,0.15279811,2.40118963,6.86857300
750,false,16,0.15297517,2.39894305,6.85514600
750,false,16,0.15296481,2.40280766,6.82444600
750,false,16,0.15306670,2.40480474,6.82731500
750,false,16,0.15284383,2.40676949,6.86277500
750,false,16,0.15235548,2.39819077,6.83854400
750,false,16,0.15246420,2.39768807,6.78910600
750,false,16,0.15325696,2.40497615,6.88249000
750,false,8,0.18800496,1.48090906,7.93693100
750,false,8,0.18710866,1.47921704,7.91123500
750,false,8,0.18719371,1.47974308,7.85416700
750,false,8,0.18694661,1.47945624,7.88663800
750,false,8,0.18695545,1.47837192,7.85392200
750,false,8,0.18714827,1.47953236,7.82731200
750,false,8,0.18861903,1.47895091,7.90818200
750,false,8,0.18716573,1.47989173,7.84501200
750,false,8,0.18676494,1.47850603,7.84946700
750,false,8,0.18719194,1.47962336,7.86283400
750,false,8,0.18700142,1.47925242,7.86027100
750,false,8,0.18721131,1.47983881,7.88218200
750,false,8,0.18693158,1.47868925,7.85837800
750,false,8,0.18691102,1.47909003,7.90793900
750,false,8,0.18702400,1.47959450,7.88865100
750,false,8,0.18711525,1.47878477,7.80973300
750,false,8,0.18690915,1.47886886,7.86039200
750,false,8,0.18719498,1.47948134,7.87900900
750,false,8,0.18686717,1.47877626,7.79301000
750,false,8,0.18693886,1.47914909,7.79508500
750,false,12,0.16896925,1.99442857,7.36442200
750,false,12,0.16860354,1.99135146,7.32682500
750,false,12,0.16839145,1.99106006,7.27793600
750,false,12,0.16827268,1.99026859,7.27702000
750,false,12,0.16831221,1.99196337,7.30381500
750,false,12,0.16848834,1.99232130,7.28550400
750,false,12,0.16842618,1.99140772,7.30405800
750,false,12,0.16819608,1.99064518,7.32322400
750,false,12,0.16886608,1.99141895,7.29789400
750,false,12,0.16809343,1.99077856,7.28959300
750,false,12,0.16852755,1.99241223,7.33756600
750,false,12,0.16820360,1.99076530,7.29380400
750,false,12,0.16806310,1.99070959,7.25193500
750,false,12,0.16823368,1.99076106,7.25565800
750,false,12,0.16949409,1.99671860,7.30167900
750,false,12,0.16832077,1.99002915,7.28800600
750,false,12,0.16889691,1.99341017,7.28062100
750,false,12,0.17564719,1.98112136,7.37443200
750,false,12,0.16805665,1.98333995,7.28904400
750,false,12,0.16785305,1.98388342,7.29227900
750,false,14,0.16265106,2.22962670,7.23008500
750,false,14,0.16041592,2.20808036,7.08616300
750,false,14,0.16115873,2.21589024,7.12693500
750,false,14,0.16124245,2.21163277,7.10398600
750,false,14,0.16091559,2.20624843,7.10465700
750,false,14,0.16088760,2.20653850,7.09171800
750,false,14,0.16104853,2.20887084,7.09165600
750,false,14,0.16097575,2.20767427,7.09446400
750,false,14,0.16073494,2.20590819,7.06443500
750,false,14,0.16085063,2.20653136,7.07255300
750,false,14,0.16097333,2.20830145,7.06974500
750,false,14,0.16104499,2.20747638,7.08964200
750,false,14,0.16067943,2.20582646,7.10001800
750,false,14,0.16126863,2.20970675,7.11539900
750,false,14,0.16089176,2.20657596,7.07255200
750,false,14,0.16076791,2.20761578,7.08659100
750,false,14,0.16089133,2.20632739,7.09525800
750,false,14,0.16087938,2.20540428,7.09391500
750,false,14,0.16109444,2.20759986,7.09196100
750,false,14,0.16119441,2.21014497,7.10288800
750,false,15,0.15845985,2.32551285,7.05228900
750,false,15,0.15684175,2.30945279,6.94108400
750,false,15,0.15763727,2.31189261,6.97160100
750,false,15,0.15717036,2.31509377,6.96696300
750,false,15,0.15661909,2.30728893,6.96354400
750,false,15,0.15769199,2.31587406,6.97019700
750,false,15,0.15617649,2.30836479,6.95701300
750,false,15,0.15648631,2.30832371,6.93876400
750,false,15,0.15735811,2.31472696,6.96287300
750,false,15,0.15668281,2.30881403,6.95799000
750,false,15,0.15648877,2.31301760,6.94431800
750,false,15,0.15719616,2.31297342,6.96201900
750,false,15,0.15749624,2.31718989,6.99772400
750,false,15,0.15668835,2.30891116,6.93675000
750,false,15,0.15678859,2.30526183,6.92844900
