size,pin,threads,runtime,usertime,energy
800,false,16,0.19752674,3.10089497,8.45646000
800,false,16,0.19571019,3.07706692,8.41263700
800,false,16,0.19525678,3.07461623,8.37375800
800,false,16,0.19556538,3.07592395,8.39884300
800,false,16,0.19581009,3.07568501,8.37943400
800,false,16,0.19567298,3.07468317,8.35227300
800,false,16,0.19534722,3.07351706,8.40372600
800,false,16,0.19527266,3.07233615,8.41678800
800,false,16,0.19541971,3.07389185,8.38431700
800,false,16,0.19529107,3.07142642,8.38108200
800,false,8,0.27485580,1.89566521,9.92966200
800,false,8,0.22685552,1.79808063,9.29148000
800,false,8,0.22706622,1.79833668,9.39542300
800,false,8,0.22835727,1.80044639,9.36807900
800,false,8,0.22897272,1.80184811,9.44083200
800,false,8,0.22672301,1.79710511,9.30509100
800,false,8,0.22687818,1.79727715,9.37155800
800,false,8,0.22642014,1.79667469,9.28372900
800,false,8,0.22645802,1.79729404,9.32468300
800,false,8,0.22681883,1.79715885,9.29166300
800,false,12,0.21183939,2.48891876,8.95041700
800,false,12,0.21082649,2.48487561,8.88529200
800,false,12,0.21084657,2.48811003,8.88138600
800,false,12,0.21047756,2.48493334,8.86936200
800,false,12,0.21036270,2.48377570,8.90329800
800,false,12,0.21093648,2.48691315,8.89102900
800,false,12,0.21062519,2.48578415,8.87503900
800,false,12,0.21104975,2.48625977,8.88236200
800,false,12,0.21072143,2.48677613,8.89298300
800,false,12,0.21091212,2.48588355,8.88663500
800,false,14,0.20384883,2.78893331,8.79343500
800,false,14,0.20350680,2.79254155,8.70841200
800,false,14,0.20301815,2.79288733,8.70200400
800,false,14,0.20307219,2.79266136,8.68937000
800,false,14,0.20415770,2.80740770,8.78305800
800,false,14,0.20360412,2.79234984,8.70688700
800,false,14,0.20285156,2.78959183,8.71665200
800,false,14,0.20252720,2.78548103,8.70713100
800,false,14,0.20283256,2.78939107,8.69712200
800,false,14,0.20288195,2.79285286,8.71714000
800,false,15,0.20138627,2.94116316,8.66111100
800,false,15,0.19918927,2.93468526,8.55405500
800,false,15,0.19957905,2.93629283,8.58670900
800,false,15,0.19944053,2.93587266,8.56546900
800,false,15,0.19974320,2.93668391,8.55954800
800,false,15,0.19944439,2.93644536,8.56998600
800,false,15,0.19924162,2.93656356,8.55637400
800,false,15,0.19926030,2.93697414,8.59604800
800,false,15,0.19894097,2.93322503,8.54551000
800,false,15,0.19902564,2.93501131,8.56546900
800,false,16,0.19730434,3.07641891,8.53605000
800,false,16,0.19651234,3.07944371,8.43070300
800,false,16,0.19578525,3.07641974,8.47269600
800,false,16,0.19580004,3.07555556,8.44022500
800,false,16,0.19570165,3.07712951,8.42093800
800,false,16,0.19554268,3.07349710,8.42417300
800,false,16,0.19584210,3.07344201,8.41843500
800,false,16,0.19532568,3.07039627,8.48179000
800,false,16,0.19564429,3.07267097,8.43363300
800,false,16,0.19541949,3.07373265,8.43564700
800,false,16,0.19585966,3.07379584,8.45792600
800,false,16,0.19589320,3.07645222,8.45762000
800,false,16,0.19540040,3.07275566,8.47348900
800,false,16,0.19547317,3.07318938,8.48117900
800,false,16,0.19582547,3.06303383,8.54831800
800,false,16,0.19568030,3.07344817,8.52091300
800,false,16,0.19565698,3.07297676,8.41636100
800,false,16,0.19555568,3.07494601,8.47861600
800,false,16,0.19560232,3.07386785,8.53922300
800,false,16,0.19536871,3.07323197,8.40244500
800,false,16,0.19524222,3.07355403,8.44767100
800,false,16,0.19525480,3.07110151,8.46408900
800,false,16,0.19538002,3.07354760,8.42545500
800,false,16,0.19562770,3.07380620,8.46250300
800,false,16,0.19551767,3.07618845,8.47818800
800,false,16,0.19578798,3.07382703,8.47837200
800,false,16,0.19591494,3.07628435,8.48325500
800,false,16,0.19574031,3.07595936,8.54581500
800,false,16,0.19572282,3.07395011,8.51413900
800,false,16,0.19571901,3.07475090,8.50541000
800,false,16,0.19560799,3.07374456,8.46903400
800,false,16,0.19539645,3.07246064,8.49198200
800,false,16,0.19533310,3.07393323,8.45029600
800,false,16,0.19543743,3.07036461,8.48587900
800,false,16,0.19540883,3.07300205,8.50803500
800,false,16,0.19555520,3.07426391,8.51139200
800,false,16,0.19537207,3.07394200,8.51798300
800,false,16,0.19552433,3.07180584,8.52585800
800,false,16,0.19590081,3.07678850,8.51865500
800,false,16,0.19572116,3.07540259,8.54862300
800,false,16,0.19567648,3.07427608,8.52262200
800,false,16,0.19553950,3.07542536,8.53452400
800,false,16,0.19545645,3.07237931,8.52060800
800,false,16,0.19582746,3.07262394,8.57261000
800,false,16,0.19556516,3.07530650,8.48386500
800,false,16,0.19587639,3.07456610,8.58158200
800,false,16,0.19575852,3.07710225,8.55570400
800,false,16,0.19558858,3.07089059,8.51871600
800,false,16,0.19561077,3.07371383,8.51548100
800,false,16,0.19558881,3.07317861,8.52732200
800,false,16,0.19568750,3.07470332,8.52787100
800,false,16,0.19574461,3.07641244,8.54013900
800,false,16,0.19574284,3.07488913,8.51310100
800,false,16,0.19581135,3.07364251,8.54142100
800,false,16,0.19566405,3.07348243,8.53122800
800,false,16,0.19561816,3.07138432,8.49796400
800,false,16,0.19591955,3.07410761,8.54563200
800,false,16,0.19604617,3.07493891,8.51664100
800,false,16,0.19629863,3.07770234,8.54752500
800,false,16,0.19570083,3.07222955,8.55075900
800,false,16,0.19586017,3.07487354,8.53983400
800,false,16,0.19590439,3.07338678,8.54618200
800,false,16,0.19568716,3.07191919,8.55649700
800,false,16,0.19564681,3.07310154,8.55588600
800,false,16,0.20073998,3.05636868,8.91483300
800,false,16,0.19580630,3.07406592,8.54398500
800,false,16,0.19540186,3.07007287,8.52420900
800,false,16,0.19567853,3.07209065,8.56247800
800,false,16,0.19577891,3.07605361,8.55826600
800,false,16,0.19589807,3.07458468,8.51017200
800,false,16,0.19572738,3.07390246,8.56144000
800,false,16,0.19566845,3.07003424,8.55411600
800,false,16,0.19577887,3.07267700,8.53537900
800,false,16,0.19595925,3.07537331,8.55741200
800,false,16,0.19581373,3.06552635,8.55167500
800,false,16,0.19598441,3.07260575,8.55820600
800,false,16,0.19551119,3.07333784,8.55222400
800,false,16,0.19605201,3.07376233,8.54709700
800,false,16,0.19592943,3.07351017,8.55362800
800,false,16,0.19576711,3.07259541,8.55039300
800,false,16,0.19606685,3.07972846,8.59415500
800,false,16,0.19624911,3.07294207,8.57529600
800,false,16,0.19619482,3.07043114,8.54245800
800,false,16,0.19614710,3.06957857,8.54014000
800,false,16,0.19564717,3.07275964,8.55283400
800,false,16,0.19586929,3.07332739,8.55283500
800,false,16,0.19557606,3.07437535,8.55240700
800,false,16,0.19610824,3.06820667,8.54392400
800,false,16,0.19582851,3.07420051,8.53904000
800,false,16,0.19596177,3.07457415,8.55735100
800,false,16,0.19609877,3.07395056,8.55411700
800,false,16,0.19562294,3.07237422,8.55521400
800,false,16,0.19555512,3.07245616,8.55832800
800,false,16,0.19573332,3.07345324,8.55045400
800,false,16,0.19620515,3.06894098,8.53873600
800,false,16,0.19589718,3.07510975,8.55429900
800,false,16,0.19556439,3.07436533,8.55765700
800,false,16,0.19632734,3.07014745,8.53965100
800,false,16,0.19563309,3.07367648,8.54148200
800,false,16,0.19560440,3.07301119,8.55899900
800,false,16,0.19563647,3.07338011,8.52402600
800,false,16,0.19591853,3.07451362,8.52298800
800,false,16,0.19601620,3.07025310,8.57096200
800,false,16,0.19557650,3.07265163,8.54215300
800,false,16,0.19548027,3.07249843,8.53464600
800,false,16,0.19624668,3.07122831,8.56144100
800,false,16,0.19530205,3.07276980,8.53251000
800,false,16,0.19593304,3.07525384,8.55735100
800,false,16,0.19513351,3.07034005,8.53086200
800,false,16,0.19609012,3.06928364,8.56742200
800,false,16,0.19568783,3.07121187,8.52048600
800,false,16,0.19558263,3.07206023,8.52317200
800,false,16,0.19599428,3.07553379,8.54612000
800,false,16,0.19572721,3.07261448,8.55051600
800,false,16,0.19567150,3.07222150,8.55417700
800,false,16,0.19589536,3.07267465,8.54758500
800,false,16,0.19622127,3.06835890,8.55106500
800,false,16,0.19533624,3.07256740,8.55332300
800,false,16,0.19635362,3.06960331,8.53812500
800,false,16,0.19549150,3.07391959,8.56192900
800,false,16,0.19595268,3.07371089,8.56491900
800,false,16,0.19621478,3.07040442,8.56260000
800,false,16,0.19572890,3.07193436,8.52634600
800,false,16,0.19619531,3.07026887,8.57315900
800,false,16,0.19564651,3.07402643,8.53983400
800,false,16,0.19574614,3.07376359,8.55295700
800,false,16,0.19585720,3.07217939,8.56211100
800,false,16,0.19582353,3.07274576,8.54813500
800,false,16,0.19583382,3.07333725,8.56583500
800,false,16,0.19600748,3.07230593,8.56028100
800,false,16,0.19551354,3.07270463,8.55088100
800,false,16,0.19606494,3.06845993,8.55753500
800,false,16,0.19569001,3.07344388,8.56113500
800,false,16,0.19565680,3.07168367,8.55265100
800,false,16,0.19623177,3.06997965,8.55228600
800,false,16,0.19571052,3.07446907,8.56998500
800,false,16,0.19542981,3.07270658,8.55368900
800,false,16,0.19568171,3.07309255,8.53281500
800,false,16,0.19580232,3.07267225,8.56955800
800,false,16,0.19601973,3.07225908,8.54166600
800,false,4,0.45862504,1.81179609,12.52029200
800,false,4,0.45042166,1.79559205,12.30679200
800,false,4,0.45064654,1.79564821,12.17446900
800,false,4,0.45027915,1.79539578,12.08193900
800,false,4,0.45075224,1.79602384,12.12344300
800,false,4,0.45039757,1.79571260,12.11032100
800,false,4,0.45037977,1.79550328,12.11007600
800,false,4,0.45029097,1.79511607,12.11288400
800,false,4,0.45032395,1.79520775,12.07962000
800,false,4,0.45061438,1.79556248,12.07882700
850,false,10,0.28028725,2.69799079,11.25283900
850,false,10,0.26125070,2.57942479,11.04892200
850,false,10,0.26113459,2.57591379,11.02987900
850,false,10,0.26075933,2.57866693,11.05758900
850,false,10,0.26097607,2.57817531,11.05673500
850,false,10,0.26113905,2.57792513,11.03903400
850,false,10,0.26098514,2.57922737,11.04446600
850,false,10,0.26114801,2.58210443,11.10769900
850,false,10,0.26103495,2.57840737,11.03915600
850,false,10,0.26074552,2.57671707,11.05734500
850,false,13,0.24986579,3.18402287,10.75375700
850,false,13,0.24610616,3.15550733,10.61526800
850,false,13,0.24648654,3.15777309,10.62948900
850,false,13,0.24660897,3.16075714,10.61502500
850,false,13,0.24677496,3.15843213,10.62875700
850,false,13,0.24732233,3.16055960,10.61203300
850,false,13,0.24678245,3.15873937,10.60794400
850,false,13,0.24618574,3.15865419,10.61056900
850,false,13,0.24731866,3.15982432,10.64786100
850,false,13,0.24717978,3.16078932,10.61062900
850,false,15,0.23744484,3.49426666,10.38333600
850,false,15,0.23800756,3.50325418,10.40237800
850,false,15,0.23723689,3.49528126,10.36179000
850,false,15,0.23715004,3.49798186,10.36838100
850,false,15,0.23728211,3.49720782,10.37082300
850,false,15,0.23734627,3.49944758,10.36539100
850,false,15,0.23801793,3.50649053,10.41537900
850,false,15,0.23731171,3.50235410,10.40018100
850,false,15,0.23734196,3.49842918,10.35953100
850,false,15,0.23788088,3.50998192,10.43503200
850,false,15,0.24030704,3.51345139,10.47116500
850,false,15,0.23734539,3.49710151,10.39694600
850,false,15,0.23715344,3.49914870,10.37466800
850,false,15,0.23758788,3.50036672,10.37424100
850,false,15,0.23755535,3.49859499,10.39218600
850,false,15,0.23764082,3.49730196,10.39792200
850,false,15,0.23751018,3.49716767,10.39798400
850,false,15,0.23729065,3.50123485,10.37186000
850,false,15,0.23811626,3.50667536,10.41067900
850,false,15,0.23759340,3.50086085,10.39200300
850,false,16,0.24510826,3.71356837,11.02414100
850,false,16,0.24314451,3.77096571,10.90408600
850,false,16,0.23623388,3.70613288,10.45053500
850,false,16,0.24938750,3.71509766,11.30911400
850,false,16,0.24908398,3.68461130,11.37417700
850,false,16,0.24832096,3.66515856,11.29812800
850,false,16,0.24832014,3.66242670,11.26187300
850,false,16,0.24848888,3.66946732,11.36081100
850,false,16,0.24593601,3.62962824,11.17300600
850,false,16,0.24658569,3.64422003,11.24441700
850,false,15,0.24968800,3.59236315,11.30386500
850,false,15,0.24634023,3.62636845,11.06662200
850,false,15,0.24791542,3.63355066,11.22555700
850,false,15,0.24301996,3.56473979,10.78018500
850,false,15,0.23776801,3.50569889,10.39780100
850,false,15,0.23744219,3.49919011,10.38223600
850,false,15,0.23791156,3.50087597,10.42746400
850,false,15,0.23759027,3.50254733,10.37485100
850,false,15,0.23781173,3.50497136,10.40427100
850,false,15,0.23764788,3.50266004,10.40219500
850,false,15,0.23777209,3.50042432,10.40286600
850,false,15,0.23755307,3.50406543,10.40268300
850,false,15,0.23776835,3.50387212,10.37906300
850,false,15,0.23722393,3.50144625,10.36905300
850,false,15,0.23792032,3.50276766,10.40512500
850,false,15,0.23745525,3.50770185,10.38266400
850,false,15,0.23773553,3.50344430,10.41043500
850,false,15,0.23825268,3.50542723,10.40109600
850,false,15,0.23750110,3.50164084,10.41110600
850,false,15,0.23777996,3.50326597,10.39011000
850,false,14,0.24259649,3.33717678,10.61490200
850,false,14,0.24243638,3.33565871,10.58035700
850,false,14,0.24206743,3.33412296,10.61642800
850,false,14,0.24173545,3.33196476,10.55783400
850,false,14,0.24254502,3.33350098,10.58426300
850,false,14,0.24231084,3.33619792,10.62216500
850,false,14,0.24211918,3.33463152,10.60080300
850,false,14,0.24202396,3.33094818,10.56985800
850,false,14,0.24232312,3.33342225,10.60184000
850,false,14,0.24204382,3.33058048,10.56674600
850,false,15,0.23804256,3.50743216,10.44491900
850,false,15,0.23780602,3.50682764,10.39651900
850,false,15,0.23752024,3.50131135,10.41330400
850,false,15,0.23764954,3.49944034,10.39957000
850,false,15,0.23738103,3.50303794,10.41287600
850,false,15,0.23717076,3.49709305,10.37912400
850,false,15,0.23729262,3.49858017,10.36923600
850,false,15,0.23745055,3.49816343,10.37582800
850,false,15,0.23733679,3.50526074,10.38418900
850,false,15,0.23749314,3.49912224,10.40927500
850,false,15,0.23738909,3.50054738,10.40048600
850,false,15,0.23758361,3.50296487,10.37497400
850,false,15,0.23806002,3.49962412,10.39981500
850,false,15,0.23712636,3.50004943,10.40634500
850,false,15,0.23733921,3.49347469,10.37326400
850,false,15,0.23718036,3.48908514,10.38547200
850,false,15,0.23704875,3.49103159,10.37399700
850,false,15,0.23733238,3.48826449,10.36343800
850,false,15,0.23695966,3.48611237,10.36795400
850,false,15,0.23670949,3.49241917,10.36374300
850,false,16,0.23494430,3.68158525,10.46310800
850,false,16,0.23329168,3.66326326,10.26108200
850,false,16,0.23440912,3.65906440,10.32034800
850,false,16,0.23274027,3.66096859,10.30777300
850,false,16,0.23355540,3.66555761,10.28775500
850,false,16,0.23343716,3.66461096,10.32400900
850,false,16,0.23273208,3.65954948,10.24722700
850,false,16,0.23342286,3.66251734,10.27182500
850,false,16,0.23289224,3.66207897,10.22305700
850,false,16,0.23302204,3.66134815,10.34830100
850,false,16,0.23293002,3.66394035,10.31900400
850,false,16,0.23352041,3.66659810,10.27371700
850,false,16,0.23313205,3.66127983,10.31125300
850,false,16,0.23312897,3.66364793,10.30051000
850,false,16,0.23310702,3.66362273,10.31314500
850,false,16,0.23553242,3.66138875,10.35477100
850,false,16,0.23339185,3.66386226,10.24844800
850,false,16,0.23315484,3.66188373,10.35995900
850,false,16,0.23316545,3.66207977,10.34409000
850,false,16,0.23296914,3.66363942,10.27261700
850,false,16,0.23324681,3.66018725,10.27609700
850,false,16,0.23293649,3.66186011,10.30496600
850,false,16,0.23355674,3.66979543,10.35483200
850,false,16,0.23339371,3.66524111,10.29245500
850,false,16,0.23309799,3.66171815,10.28043000
850,false,16,0.23309856,3.66087770,10.35629600
850,false,16,0.23342470,3.66686517,10.37906300
850,false,16,0.23393200,3.67845296,10.41507400
850,false,16,0.23404094,3.65913745,10.30258600
850,false,16,0.23278292,3.66257141,10.33243200
850,false,16,0.23292113,3.66301482,10.35068100
850,false,16,0.23279517,3.66125139,10.30075500
850,false,16,0.23316758,3.66296109,10.30154800
850,false,16,0.23343122,3.66572145,10.32132400
850,false,16,0.23345748,3.66299873,10.33395800
850,false,16,0.23328310,3.66428822,10.34079400
850,false,16,0.23341549,3.66427561,10.34354000
850,false,16,0.23375959,3.66600722,10.30173200
850,false,16,0.23300788,3.66100281,10.33340800
850,false,16,0.23309269,3.66312800,10.33310400
850,false,16,0.23300928,3.66315830,10.35007100
850,false,16,0.23341628,3.66476837,10.29269800
850,false,16,0.23350285,3.66187613,10.30777400
850,false,16,0.23317585,3.65922055,10.33572800
850,false,16,0.23317590,3.66651541,10.29135600
850,false,16,0.23336338,3.66325914,10.33438500
850,false,16,0.23320882,3.66109512,10.33676500
850,false,16,0.23356319,3.65405329,10.35068200
850,false,16,0.23326245,3.66230914,10.29709300
850,false,16,0.23296744,3.66387288,10.36642800
850,false,16,0.23350418,3.66517609,10.36349900
850,false,16,0.23267683,3.66105734,10.32828200
850,false,16,0.23293108,3.66583515,10.36471900
850,false,16,0.23350960,3.66843603,10.39243000
850,false,16,0.23303996,3.66233949,10.36075200
850,false,16,0.23274799,3.65902651,10.32516900
850,false,16,0.23365365,3.67314825,10.36496400
850,false,16,0.23331727,3.66404797,10.36734400
850,false,16,0.23281730,3.66135958,10.33890100
850,false,16,0.23354191,3.66532083,10.33939000
850,false,16,0.23305258,3.66176193,10.37527900
850,false,16,0.23368097,3.66624966,10.33078400
850,false,16,0.23325012,3.66292534,10.31003300
850,false,16,0.23265033,3.65836134,10.34201400
850,false,16,0.23306616,3.66016471,10.34171000
850,false,16,0.23329012,3.66757750,10.38925500
850,false,16,0.23335013,3.66432552,10.36264500
850,false,16,0.23286935,3.66317816,10.33420200
850,false,16,0.23310886,3.66256643,10.35214600
850,false,16,0.23495610,3.66199198,10.53146700
850,false,4,0.54213656,2.15814066,15.15602800
850,false,4,0.54167706,2.15504249,14.93544800
850,false,4,0.54167852,2.15463882,14.56728400
850,false,4,0.54165828,2.15516998,14.93026000
850,false,4,0.54197026,2.15580671,14.95797000
850,false,4,0.54147391,2.15461818,14.81795500
850,false,4,0.54383004,2.15427101,14.67812400
850,false,4,0.54163480,2.15432279,14.72060400
850,false,4,0.54144486,2.15479702,14.55770200
850,false,4,0.54144053,2.15498973,14.67971100
850,false,10,0.26137153,2.58084073,11.11075000
850,false,10,0.26145962,2.58546189,11.10513500
850,false,10,0.26110095,2.58529533,11.09781100
850,false,10,0.26117459,2.58426118,11.07638800
850,false,10,0.26112428,2.58657063,11.08505400
850,false,10,0.27495755,2.58689565,11.30893100
850,false,10,0.26102165,2.58446955,11.09726200
850,false,10,0.26084403,2.58352611,11.05032600
850,false,10,0.26070330,2.58736131,11.05740600
850,false,10,0.26258162,2.58611438,11.13980300
850,false,13,0.24789316,3.16409317,10.66031200
850,false,13,0.24602028,3.15860545,10.60531900
850,false,13,0.24716736,3.16066320,10.70413500
850,false,13,0.24704343,3.16074253,10.67758500
850,false,13,0.24730207,3.16104572,10.62466800
850,false,13,0.24679152,3.15912574,10.68918100
850,false,13,0.24692753,3.15913641,10.67624300
850,false,13,0.24702959,3.16082756,10.64590700
850,false,13,0.24667735,3.16179362,10.67557100
850,false,13,0.24589993,3.15534442,10.61801500
900,false,15,0.29558174,4.33648922,12.89932000
900,false,15,0.29197544,4.32338277,12.78640600
900,false,15,0.29195563,4.30855477,12.80178600
900,false,15,0.29261417,4.30959391,12.80312900
900,false,15,0.29197677,4.31335219,12.77700500
900,false,15,0.29119916,4.30727232,12.76840000
900,false,15,0.29104755,4.30536699,12.76656900
900,false,15,0.29162497,4.30927342,12.78005800
900,false,15,0.29083312,4.30674892,12.74734300
900,false,15,0.29301186,4.32103644,12.82601700
900,false,14,0.29932797,4.11273236,13.12759100
900,false,14,0.29792349,4.09469482,12.88107100
900,false,14,0.29699318,4.08745294,12.82021800
900,false,14,0.29750121,4.08621474,12.79293600
900,false,14,0.29718524,4.08843174,12.81771700
900,false,14,0.29651858,4.08584501,12.80398300
900,false,14,0.29836614,4.08368089,12.85409300
900,false,14,0.29591022,4.08936645,12.81411500
900,false,14,0.29673219,4.08987523,12.83975000
900,false,14,0.29818391,4.08318419,12.82613900
900,false,14,0.29694037,4.09671800,12.84206900
900,false,14,0.29746412,4.10002120,12.91775300
900,false,14,0.29666092,4.08743133,12.86086800
900,false,14,0.29708174,4.10123973,12.92538200
900,false,14,0.29723201,4.08772270,12.88003300
900,false,14,0.29765515,4.09153797,12.84066500
900,false,14,0.29723769,4.09224123,12.86147800
900,false,14,0.29694610,4.08560715,12.83572200
900,false,14,0.29718214,4.09104262,12.84676900
900,false,14,0.29753435,4.09043770,12.88711300
900,false,15,0.29209114,4.31255500,12.84640200
900,false,15,0.29165259,4.30193534,12.79696500
900,false,15,0.29155501,4.30993918,12.77602900
900,false,15,0.29177891,4.31096304,12.76559200
900,false,15,0.29155904,4.30495914,12.79775800
900,false,15,0.29193812,4.31503425,12.79733100
900,false,15,0.29172988,4.31051745,12.78079000
900,false,15,0.29162417,4.31127379,12.75820700
900,false,15,0.29101937,4.30556303,12.75234700
900,false,15,0.29098128,4.30780588,12.79916200
900,false,15,0.29046382,4.29753631,12.71719200
900,false,15,0.29102654,4.30638388,12.76266200
900,false,15,0.29155853,4.30447579,12.77999700
900,false,15,0.29154991,4.31117096,12.73727200
900,false,15,0.29270787,4.30633335,12.80026000
900,false,15,0.29135645,4.30751783,12.75161500
900,false,15,0.29113618,4.30750748,12.72848300
900,false,15,0.29115818,4.30882155,12.76211300
900,false,15,0.29076248,4.30085484,12.71548300
900,false,15,0.29026082,4.29902293,12.74618300
900,false,16,0.28768808,4.52879828,12.68704000
900,false,16,0.28875930,4.53249639,12.63534400
900,false,16,0.28740285,4.52244909,12.59988200
900,false,16,0.28610927,4.51806858,12.56423800
900,false,16,0.28652795,4.52517739,12.56844900
900,false,16,0.28741800,4.53023525,12.60537600
900,false,16,0.28759574,4.52712676,12.60360500
900,false,16,0.28763177,4.53044440,12.57705500
900,false,16,0.28727875,4.52537389,12.58425700
900,false,16,0.28765762,4.52856517,12.57919200
900,false,16,0.28680193,4.52298643,12.55489900
900,false,16,0.28716576,4.52442012,12.56161400
900,false,16,0.28739653,4.53046702,12.60610700
900,false,16,0.28738870,4.52597221,12.54666000
900,false,16,0.28611955,4.52127681,12.56033200
900,false,16,0.29313053,4.53729181,12.97695600
900,false,16,0.30274100,4.59413785,13.64913500
900,false,16,0.29460150,4.62478080,12.98061900
900,false,16,0.28764159,4.53115187,12.55599800
900,false,16,0.28714742,4.53414015,12.58090000
900,false,16,0.28662004,4.52046129,12.51333500
900,false,16,0.28700768,4.53152981,12.57192800
900,false,16,0.28727420,4.51850188,12.58181600
900,false,16,0.28667784,4.52679165,12.56436000
900,false,16,0.28624598,4.52510193,12.53945800
900,false,16,0.28693104,4.52552556,12.56484900
900,false,16,0.28659761,4.52294477,12.53530700
900,false,16,0.28754828,4.52585699,12.54653800
900,false,16,0.28723523,4.51555614,12.55386200
900,false,16,0.28792455,4.51896358,12.54977200
900,false,16,0.28639448,4.52450993,12.54202100
900,false,16,0.28679124,4.52309082,12.54745400
900,false,16,0.28689625,4.52306308,12.53195000
900,false,16,0.28582398,4.51835869,12.51937700
900,false,16,0.28674757,4.52039046,12.53280500
900,false,16,0.28665403,4.52012018,12.53524600
900,false,16,0.28626847,4.52394514,12.52828800
900,false,16,0.28644160,4.52765326,12.56149200
900,false,16,0.28712264,4.53272098,12.53896900
900,false,16,0.28789787,4.53425493,12.60848800
900,false,16,0.30303253,4.52878907,13.73995500
900,false,16,0.30135169,4.59959488,13.51406500
900,false,16,0.29460485,4.59252000,13.19863500
900,false,16,0.29414827,4.58422180,13.12038900
900,false,16,0.29533400,4.60343574,13.20718100
900,false,16,0.29685087,4.60014101,13.27566200
900,false,16,0.29534110,4.61058448,13.17867800
900,false,16,0.30023094,4.59482292,13.52846800
900,false,16,0.29536179,4.58737003,13.14608500
900,false,16,0.29279720,4.57607110,13.01308900
900,false,16,0.28777036,4.52476367,12.55660900
900,false,16,0.28590899,4.52333839,12.52810500
900,false,16,0.28642489,4.52389391,12.51223600
900,false,16,0.28637860,4.52386773,12.54843000
900,false,16,0.28861954,4.53398588,12.62222100
900,false,16,0.28669420,4.52580700,12.53945700
900,false,16,0.28663317,4.51661636,12.49056900
900,false,16,0.28737738,4.52770913,12.54470700
900,false,16,0.28709997,4.52352052,12.53414700
900,false,16,0.28702681,4.52186352,12.53988500
900,false,16,0.28731283,4.52438153,12.57424800
900,false,16,0.28578848,4.52177673,12.50759700
900,false,16,0.28715996,4.53327725,12.53835900
900,false,16,0.28821175,4.52969172,12.58877400
900,false,16,0.28650991,4.52254606,12.52578600
900,false,16,0.28748229,4.53182639,12.57638400
900,false,16,0.28797693,4.53030868,12.54745300
900,false,16,0.28577715,4.51399247,12.47494400
900,false,16,0.28708984,4.52548201,12.58706500
900,false,16,0.28802070,4.52742437,12.56503100
900,false,16,0.28663952,4.52040032,12.53646700
900,false,16,0.28657773,4.52378724,12.53622300
900,false,16,0.28676812,4.52423170,12.53530700
900,false,16,0.28666568,4.52529364,12.55569300
900,false,16,0.28722942,4.52104795,12.52847100
900,false,16,0.28770076,4.52223142,12.56710700
900,false,16,0.28757041,4.52238603,12.55502100
900,false,16,0.28713670,4.51542687,12.53304900
900,false,16,0.28663015,4.52061723,12.53451400
900,false,16,0.28628227,4.52685096,12.52316100
900,false,16,0.28674226,4.52683343,12.53292700
900,false,16,0.28685599,4.52173113,12.49502400
900,false,16,0.28670307,4.51854942,12.49606200
900,false,16,0.28669339,4.52153073,12.54098300
900,false,16,0.28654923,4.52257207,12.53488000
900,false,16,0.28697091,4.52810318,12.55239700
900,false,16,0.28577682,4.51392707,12.51205300
900,false,16,0.28544855,4.51520546,12.51315200
900,false,16,0.28663105,4.52625090,12.52987500
900,false,16,0.28755993,4.53381691,12.60458200
900,false,16,0.28841613,4.53255713,12.57595600
900,false,16,0.28663722,4.52082994,12.54122800
900,false,16,0.28673155,4.52590930,12.54067800
900,false,16,0.28752122,4.52985975,12.54586700
900,false,16,0.28660192,4.52943501,12.54739200
900,false,16,0.28613746,4.51624521,12.53494100
900,false,16,0.28694963,4.51986560,12.52603000
900,false,16,0.28688116,4.52513983,12.51510500
900,false,16,0.28710215,4.52427936,12.53012000
900,false,16,0.28654461,4.52083622,12.53982300
900,false,4,0.64451329,2.57155442,17.83857800
900,false,4,0.64735981,2.56988941,17.86708100
900,false,4,0.64409317,2.56909094,17.60017400
900,false,4,0.64411821,2.56922488,17.77528400
900,false,4,0.64708536,2.56949833,17.74324100
900,false,4,0.64407383,2.56912378,17.76387100
900,false,4,0.64407369,2.56912823,17.72694400
900,false,4,0.64403170,2.56896660,17.72248900
900,false,4,0.64539110,2.56997824,17.75129700
900,false,4,0.65699381,2.58091280,18.29115200
900,false,10,0.31540210,3.10793266,13.38381600
900,false,10,0.31739908,3.11199705,13.38424300
900,false,10,0.31750207,3.11300120,13.37496600
900,false,10,0.31682411,3.11039785,13.34933100
900,false,10,0.31684296,3.11264806,13.32333000
900,false,10,0.32090471,3.10652646,13.41366200
900,false,10,0.31727300,3.11195304,13.34127400
900,false,10,0.31495284,3.10661925,13.31869200
900,false,10,0.31534667,3.10745686,13.28957800
900,false,10,0.31710663,3.11062959,13.35232100
900,false,13,0.30199009,3.84852000,12.94692800
900,false,13,0.30313177,3.84280436,12.92495400
900,false,13,0.30052995,3.83547258,12.89224000
900,false,13,0.30056242,3.83745415,12.86269900
900,false,13,0.29844523,3.83212408,12.82876400
900,false,13,0.30087839,3.83765761,12.88583100
900,false,13,0.29974746,3.83522613,12.84158100
900,false,13,0.30009764,3.83223854,12.89022600
900,false,13,0.29926685,3.83166868,12.84847800
900,false,13,0.29963035,3.83691818,12.87991100
900,false,15,0.29402487,4.32343929,12.81167300
900,false,15,0.29305869,4.30211323,12.73141300
