1400,7,3.12931039,21.43290407,81.57915210
1400,8,3.55604727,28.39926788,91.08289975
1400,9,2.62531693,22.42430367,77.82445590
1400,10,2.00156297,19.86507267,67.41383495
1400,11,1.67168220,18.20953509,61.94676525
1400,12,1.48756656,17.03194430,59.18845320
1400,13,1.51229662,19.03882011,60.51903450
1400,14,1.52700110,21.07551951,61.82698710
1400,15,1.58980479,23.50189361,63.83677810
1400,16,1.76434365,27.95964077,69.55114030
1500,true,12,2.01138437,21.93578276,78.14768800
1500,true,12,1.89013808,21.77271349,76.47850300
1500,true,12,1.91252947,21.93870954,77.38975500
1500,true,12,1.88587192,21.61069610,76.26274500
1500,true,12,1.89132406,21.80095129,76.61979900
1500,true,12,2.01197881,21.99206564,78.23081800
1500,true,12,1.87894726,21.62440243,76.23118900
1500,true,12,1.89035709,21.73162883,76.51695500
1500,true,12,1.87855365,21.52788021,76.10319900
1500,true,12,1.89032666,21.73724846,76.49315100
1500,true,12,1.89209741,21.70149221,76.50615100
1500,true,12,1.88401804,21.58208148,76.22948100
1500,true,12,1.88934416,21.62825941,76.42638000
1500,true,12,1.88676115,21.66691840,76.36308500
1500,true,12,1.88965087,21.64924478,76.29442100
1500,true,12,1.89022327,21.78428361,76.53978200
1500,true,12,2.02516595,22.16659627,79.01054000
1500,true,12,1.89038876,21.78919340,76.54454200
1500,true,12,1.89509516,21.80615702,76.89329700
1500,true,12,1.89026273,21.66064755,76.28795200
1500,true,13,2.00606287,24.53075577,79.60996500
1500,true,13,1.93034768,24.50789762,78.67912000
1500,true,13,1.93194433,24.40431789,78.36540000
1500,true,13,1.92679355,24.33048510,78.37504400
1500,true,13,1.93073603,24.39206319,78.49864000
1500,true,13,1.91914082,24.28191832,78.12980400
1500,true,13,1.92816554,24.34137511,78.27323700
1500,true,13,2.01104030,24.60273186,79.67313600
1500,true,13,1.92707633,24.32052536,78.35484100
1500,true,13,1.92874335,24.40483700,78.48637200
1500,true,13,1.89242907,23.86827590,77.38639900
1500,true,13,1.92768294,24.32114192,78.37992600
1500,true,13,1.92176414,24.31491624,78.29496600
1500,true,13,2.01200828,24.56272217,79.76102700
1500,true,13,1.92819990,24.39961331,78.47215000
1500,true,13,2.00880130,24.56920285,79.53641700
1500,true,13,1.99064718,24.25521855,78.97245400
1500,true,13,1.92737615,24.38451558,78.47721600
1500,true,13,2.01161883,24.54250862,79.37241600
1500,true,13,2.00505872,24.46387294,79.41813100
1500,true,12,1.89059141,21.76375873,76.48668200
1500,true,12,1.90505494,21.87699678,76.73283500
1500,true,12,1.88167784,21.54965397,76.13798900
1500,true,12,2.00848232,21.99337527,78.13560300
1500,true,12,2.01427566,22.02633409,78.27366400
1500,true,12,1.89400917,21.77423952,76.54588600
1500,true,12,1.89021692,21.78768020,76.51481800
1500,true,12,2.02090625,22.24049071,79.04819800
1500,true,12,2.01498822,22.13067710,78.67106300
1500,true,12,2.01302229,22.07819959,78.27433600
1500,true,12,1.87766908,21.62151475,76.04314000
1500,true,12,1.90272688,21.93852178,76.95012000
1500,true,12,1.87162131,21.52016635,75.92778400
1500,true,12,2.01562590,22.04656058,78.41654700
1500,true,12,1.90295064,21.90096439,76.90690800
1500,true,12,1.90364682,21.93769160,76.89274800
1500,true,12,1.84978514,21.26831810,75.34416700
1500,true,12,2.01137108,22.02809747,78.23100100
1500,true,12,1.88680546,21.70460748,76.29912100
1500,true,12,2.01131849,22.04095729,78.22758300
1500,true,12,1.88833796,21.75522272,76.38145700
1500,true,12,2.01134200,21.98084030,78.05869900
1500,true,12,1.88473786,21.67648715,76.27513400
1500,true,12,1.90223969,21.89140631,77.00175600
1500,true,12,1.89299364,21.73920534,76.48759700
1500,true,12,1.90587527,21.93785429,76.96898000
1500,true,12,1.89832932,21.84750362,76.78013800
1500,true,12,2.01502755,22.03634874,78.24345200
1500,true,12,2.01310873,21.99393397,78.14988500
1500,true,12,1.88121069,21.52566151,76.48430200
1500,true,12,1.89643019,21.73229841,76.52171600
1500,true,12,2.01194272,22.06823639,78.30882000
1500,true,12,1.90538636,21.88182322,76.77440100
1500,true,12,1.90760057,21.91323682,76.87339900
1500,true,12,2.01295652,22.00148715,78.15012900
1500,true,12,1.91215206,21.99020805,77.79972800
1500,true,12,1.94002194,22.44737251,79.47324700
1500,true,12,2.00794128,22.11166275,78.75596300
1500,true,12,1.90996321,21.98917355,77.24815400
1500,true,12,1.90675672,21.95339297,76.93467800
1500,true,12,2.01257246,22.02857350,78.19853000
1500,true,12,2.00231492,21.98542344,78.01823200
1500,true,12,1.86691515,21.35577341,75.65453100
1500,true,12,1.88846010,21.75934405,76.42900400
1500,true,12,1.90439020,21.77713055,76.63640000
1500,true,12,2.00929918,21.91083929,78.05021500
1500,true,12,1.90318515,21.75491640,76.51787000
1500,true,12,2.01567019,22.04964210,78.31132300
1500,true,12,1.90895970,21.94436223,76.87620700
1500,true,12,2.00736696,22.04773901,78.26200700
1500,true,12,1.90159258,21.86944251,76.65123200
1500,true,12,2.00767476,21.94224546,78.00938300
1500,true,12,1.90428449,21.91538693,76.79551800
1500,true,12,2.03559951,22.19366985,79.00303200
1500,true,12,1.89012132,21.75719528,76.38365500
1500,true,12,1.90431448,21.93103735,76.78325100
1500,true,12,1.90083727,21.87179572,76.71544100
1500,true,12,2.01432255,21.97765753,78.06913700
1500,true,12,2.00642395,21.92678006,77.89579600
1500,true,12,2.01002141,21.87876890,77.94041300
1500,true,11,2.10337155,22.90538822,79.64890500
1500,true,11,2.15273476,23.44030181,80.85513900
1500,true,11,2.12867730,23.33307556,80.36313600
1500,true,11,2.13449261,23.37659263,80.43741700
1500,true,11,2.15432990,23.46104288,80.80612900
1500,true,11,2.15297605,23.56312222,80.80350400
1500,true,11,2.16913626,23.62135089,81.71365800
1500,true,11,2.13406616,23.38886082,80.41562700
1500,true,11,2.13857344,23.37621840,80.77609900
1500,true,11,2.15522236,23.47375534,80.65451700
1500,true,11,2.13749432,23.40227719,80.41855600
1500,true,11,2.13382214,23.34263034,80.42600300
1500,true,11,2.14090215,23.42055350,80.47245000
1500,true,11,2.13706141,23.42302603,80.35715500
1500,true,11,2.15309396,23.44784416,80.64285900
1500,true,11,2.11446082,23.16213584,81.07889400
1500,true,11,2.19785282,24.07130918,87.42037000
1500,true,11,2.12609983,23.12000375,79.57065800
1500,true,11,2.18270361,23.74420347,80.69901200
1500,true,11,2.14837800,23.46650812,79.93857700
1500,true,12,2.03414493,22.17538461,77.70780900
1500,true,12,2.00738867,21.97709491,77.87815800
1500,true,12,2.00022851,21.63877831,77.32090800
1500,true,12,1.92306404,21.16244046,75.81944700
1500,true,12,1.90196642,21.84397861,76.44279700
1500,true,12,1.88822281,21.72620124,76.12260800
1500,true,12,2.00568737,21.76422981,77.45500200
1500,true,12,2.00057610,21.74130964,77.40684500
1500,true,12,2.00577319,21.83288238,77.56626900
1500,true,12,1.88802604,21.65690385,76.03929500
1500,true,12,1.88659507,21.74569927,76.13121400
1500,true,12,1.99599724,21.87096400,77.52384900
1500,true,12,1.89588630,21.82336387,77.02934400
1500,true,12,2.05984491,23.87326975,86.53511800
1500,true,12,1.97526276,23.33532121,83.88656500
1500,true,12,1.89882723,21.89588230,77.11589200
1500,true,12,1.92375250,21.59638993,76.72813700
1500,true,12,1.94193556,21.74453705,77.57432500
1500,true,12,2.00122219,21.84898979,77.62779200
1500,true,12,1.95925785,22.84636027,80.76993500
1500,true,12,1.88528207,21.66492815,76.03996600
1500,true,12,1.87213534,21.45426622,75.66197700
1500,true,12,1.89646463,21.80675492,76.43022400
1500,true,12,2.00003311,21.84512194,77.56523100
1500,true,12,1.88405692,21.60324083,75.83324100
1500,true,12,1.99853509,21.84835341,77.52085900
1500,true,12,1.99794264,21.91416366,77.83024500
1500,true,12,1.88043388,21.66703035,76.04741300
1500,true,12,2.00175083,21.88339712,77.68888800
1500,true,12,1.89406814,21.60911402,77.02171400
1500,true,12,1.93342656,22.37150126,78.89268100
1500,true,12,1.88140156,21.58793394,75.98546200
1500,true,12,1.89936033,21.94458702,76.99949800
1500,true,12,1.88426095,21.60839529,76.03746500
1500,true,12,1.99670327,21.78605029,77.45524600
1500,true,12,1.87429947,21.57850589,75.92137500
1500,true,12,1.87425921,21.60490888,75.94322600
1500,true,12,2.00311023,21.71637097,77.50663700
1500,true,12,1.86600786,21.45724760,75.79893900
1500,true,12,1.88603632,21.70737725,76.21641900
1500,true,12,1.88129014,21.63920813,76.05064700
1500,true,12,1.88556685,21.65386223,76.10686100
1500,true,12,1.88432973,21.72278427,76.23344800
1500,true,12,1.90094055,21.86832501,76.63945200
1500,true,12,1.86351607,21.36011988,75.48070200
1500,true,12,1.88251282,21.65938635,76.13389900
1500,true,12,2.01419246,22.09228715,78.63560200
1500,true,12,1.90205529,21.94378486,76.87846500
1500,true,12,1.87861961,21.59133042,76.00328400
1500,true,12,1.89504559,21.79024526,76.46361000
1500,true,12,1.88914582,21.78257594,76.54991400
1500,true,12,1.98619026,21.77642484,77.48887600
1500,true,12,1.99951750,21.76603830,77.55241400
1500,true,12,1.89246659,21.73137652,76.31724900
1500,true,12,1.88459318,21.60741062,75.98485200
1500,true,12,2.00382257,21.93703767,77.83280800
1500,true,12,1.90136612,21.83061952,76.53166500
1500,true,12,1.85689554,21.31155545,75.35558100
1500,true,12,1.89416135,21.79715488,76.40489500
1500,true,12,2.00289399,21.93608455,77.87089400
1500,true,13,1.99739224,24.31889645,78.99070300
1500,true,13,1.91526939,24.17019752,77.95567200
1500,true,13,1.92986133,24.44437881,78.63468600
1500,true,13,1.88402096,23.85225393,76.93419000
1500,true,13,1.93511669,24.36287843,78.18882600
1500,true,13,1.91786022,24.26627821,78.04331800
1500,true,13,2.00629347,24.52014229,79.24241200
1500,true,13,1.92179691,24.27157236,78.14591800
1500,true,13,2.00249354,24.53581291,79.14725800
1500,true,13,1.99810451,24.40820508,79.17667700
1500,true,13,1.92284631,24.35798809,78.19505100
1500,true,13,2.00227770,24.42017314,79.03745600
1500,true,13,1.91833856,24.32476229,78.15971200
1500,true,13,1.93425679,24.46359045,78.44743100
1500,true,13,1.93335024,24.42193818,78.34892100
1500,true,13,1.92497656,24.29151094,78.17558100
1500,true,13,2.00355197,24.51516972,79.60471600
1500,true,13,1.91236619,24.12289477,78.12242000
1500,true,13,1.91930181,24.28043118,77.95152100
1500,true,13,2.00093858,24.56668113,79.24320600
500,false,12,0.05081742,0.59579611,2.14104700
500,false,12,0.05117314,0.59616396,2.13738500
500,false,12,0.05123330,0.59816506,2.14232800
500,false,12,0.05150367,0.59757558,2.13909300
500,false,12,0.05075429,0.59584319,2.09936000
500,false,12,0.05092767,0.59562794,2.13341700
500,false,12,0.05119003,0.59647937,2.13860500
500,false,12,0.05088472,0.59635395,2.14733400
500,false,12,0.05110655,0.59577309,2.12017300
500,false,12,0.05149781,0.59740897,2.14135200
500,false,12,0.05123337,0.59715715,2.13537000
500,false,12,0.05084848,0.59558032,2.14055900
500,false,12,0.05099019,0.59627628,2.14544100
500,false,12,0.05148179,0.59863174,2.14007000
500,false,12,0.05135462,0.59772261,2.14190200
500,false,12,0.05074114,0.59514518,2.10332700
500,false,12,0.05089858,0.59617235,2.14452600
500,false,12,0.05089254,0.59659422,2.14458700
500,false,12,0.05130033,0.59767863,2.12908400
500,false,12,0.05078232,0.59535374,2.13268500
500,false,12,0.05150699,0.59861247,2.13604200
500,false,12,0.05119499,0.59852743,2.13732300
500,false,12,0.05098507,0.59671674,2.13677500
500,false,12,0.05074318,0.59661579,2.10821000
500,false,12,0.05112968,0.59586206,2.13848300
500,false,12,0.05109002,0.59756370,2.14031500
500,false,12,0.05107635,0.59551010,2.11345900
500,false,12,0.05095432,0.59651644,2.11565600
500,false,12,0.05108956,0.59473057,2.13665200
500,false,12,0.05129436,0.59738451,2.14324400
500,false,12,0.05082664,0.59535093,2.14477000
500,false,12,0.05176277,0.59646733,2.14110700
500,false,12,0.05117920,0.59544230,2.13598000
500,false,12,0.05131250,0.59674599,2.13872700
500,false,12,0.05081733,0.59668995,2.11449700
500,false,12,0.05093403,0.59725452,2.14074200
500,false,12,0.05113192,0.59731091,2.10564700
500,false,12,0.05087572,0.59618603,2.11596100
500,false,12,0.05129624,0.59804430,2.14293800
500,false,12,0.05148526,0.59659404,2.13939900
500,false,12,0.05091070,0.59685728,2.14745500
500,false,12,0.05115444,0.59787243,2.14190200
500,false,12,0.05114851,0.59788102,2.13964300
500,false,12,0.05075531,0.59582366,2.14422100
500,false,12,0.05098215,0.59772878,2.13787300
500,false,12,0.05103420,0.59486339,2.13299000
500,false,12,0.05110992,0.59801204,2.14379300
500,false,12,0.05111847,0.59695322,2.14141300
500,false,12,0.05106325,0.59584443,2.14446500
500,false,12,0.05162867,0.59747245,2.15453600
500,false,12,0.05104105,0.59657702,2.11553400
500,false,12,0.05072290,0.59528575,2.13744500
500,false,12,0.05099665,0.59874262,2.10967500
500,false,12,0.05133572,0.59640853,2.13622500
500,false,12,0.05101013,0.59715187,2.13775100
500,false,12,0.05167974,0.59773475,2.14129100
500,false,12,0.05111306,0.59531036,2.13317300
500,false,12,0.05090058,0.59626722,2.14080200
500,false,12,0.05141567,0.59864443,2.14483100
500,false,12,0.05086761,0.59595155,2.11236000
500,false,12,0.05130065,0.59735215,2.15764900
500,false,12,0.05091195,0.59856741,2.14324400
500,false,12,0.05121278,0.59598392,2.14080200
500,false,12,0.05130485,0.59746890,2.13860500
500,false,12,0.05119717,0.59597318,2.13787300
500,false,12,0.05077183,0.59513860,2.13824000
500,false,12,0.05126104,0.59810663,2.14641800
500,false,12,0.05113024,0.59776982,2.14287800
500,false,12,0.05118796,0.59786976,2.13915500
500,false,12,0.05121023,0.59713176,2.10570800
500,false,12,0.05144635,0.59840027,2.11822000
500,false,12,0.05122495,0.59718762,2.13921600
500,false,12,0.05110676,0.59637468,2.11394700
500,false,12,0.05105004,0.59608912,2.13848400
500,false,12,0.05124708,0.59689565,2.14129100
500,false,12,0.05108648,0.59830016,2.14239000
500,false,12,0.05092660,0.59748358,2.10839300
500,false,12,0.05093420,0.59877094,2.14165700
500,false,12,0.05136475,0.59740567,2.14483100
500,false,12,0.05180957,0.60063651,2.14373300
500,false,11,0.05226229,0.55880611,2.18041500
500,false,11,0.05188647,0.55735618,2.16198200
500,false,11,0.05161362,0.55637071,2.11522900
500,false,11,0.05178514,0.55689546,2.15673300
500,false,11,0.05180909,0.55674245,2.16826900
500,false,11,0.05175261,0.55680229,2.16143200
500,false,11,0.05176239,0.55674070,2.13884900
500,false,11,0.05165079,0.55644995,2.15276500
500,false,11,0.05173502,0.55677202,2.15337600
500,false,11,0.05180969,0.55719918,2.15038500
500,false,11,0.05167118,0.55665390,2.15258200
500,false,11,0.05174050,0.55690630,2.12261400
500,false,11,0.05198166,0.55718149,2.16112700
500,false,11,0.05179825,0.55655702,2.14672300
500,false,11,0.05163993,0.55636565,2.13604200
500,false,11,0.05443095,0.55586711,2.19359800
500,false,11,0.05170018,0.55693990,2.11858500
500,false,11,0.05215105,0.55724524,2.15087300
500,false,11,0.05439387,0.55525607,2.21038300
500,false,11,0.05182875,0.55674959,2.17125900
500,false,12,0.05090529,0.59555210,2.14831000
500,false,12,0.05063480,0.59417074,2.10204500
500,false,12,0.05050946,0.59404064,2.14263300
500,false,12,0.05049158,0.59421749,2.12646000
500,false,12,0.05041703,0.59354934,2.13085400
500,false,12,0.05065530,0.59450072,2.10998000
500,false,12,0.05068772,0.59435898,2.09850500
500,false,12,0.05060295,0.59402239,2.08861800
500,false,12,0.05052162,0.59423058,2.10692800
500,false,12,0.05063832,0.59485401,2.10753800
500,false,12,0.05110838,0.59344236,2.13518700
500,false,12,0.05066529,0.59459693,2.09636900
500,false,12,0.05062303,0.59457421,2.13787300
500,false,12,0.05071674,0.59479346,2.10778300
500,false,12,0.05064608,0.59371730,2.10900400
500,false,12,0.05079028,0.59457077,2.14031400
500,false,12,0.05064633,0.59415704,2.10399900
500,false,12,0.05066677,0.59485335,2.10027500
500,false,12,0.05051454,0.59414115,2.11205500
500,false,12,0.05047958,0.59390095,2.11333700
500,false,12,0.05048724,0.59365000,2.10741600
500,false,12,0.05046009,0.59376483,2.09594200
500,false,12,0.05052592,0.59373596,2.09392800
500,false,12,0.05067253,0.59436042,2.13372200
500,false,12,0.05069414,0.59429138,2.11010200
500,false,12,0.05054584,0.59423255,2.10546400
500,false,12,0.05056539,0.59443998,2.10167900
500,false,12,0.05058675,0.59417939,2.14049700
500,false,12,0.05066911,0.59405965,2.11394700
500,false,12,0.05046039,0.59401773,2.10711100
500,false,12,0.05114348,0.59410094,2.13537000
500,false,12,0.05043500,0.59451651,2.11016300
500,false,12,0.05045490,0.59423575,2.09759000
500,false,12,0.05065368,0.59445705,2.09984800
500,false,12,0.05056483,0.59446191,2.11590000
500,false,12,0.05044447,0.59402111,2.11217700
500,false,12,0.05052206,0.59395015,2.10686700
500,false,12,0.05043414,0.59400279,2.11181100
500,false,12,0.05056085,0.59492522,2.10845400
500,false,12,0.05065071,0.59446784,2.09966500
500,false,12,0.05053816,0.59419231,2.11822000
500,false,12,0.05052052,0.59390128,2.11352000
500,false,12,0.05045063,0.59418015,2.10668400
500,false,12,0.05068743,0.59462977,2.10796600
500,false,12,0.05052591,0.59397846,2.09826100
500,false,12,0.05056877,0.59363728,2.13714000
500,false,12,0.05068350,0.59400238,2.10759900
500,false,12,0.05049405,0.59365934,2.10631800
500,false,12,0.05052450,0.59390165,2.10125200
500,false,12,0.05063578,0.59405918,2.09356100
500,false,12,0.05058573,0.59489525,2.13769000
500,false,12,0.05060733,0.59460445,2.11120100
500,false,12,0.05068894,0.59433100,2.09746800
500,false,12,0.05075798,0.59450742,2.13012100
500,false,12,0.05050809,0.59408921,2.10698900
500,false,12,0.05066410,0.59468017,2.14977400
500,false,12,0.05080329,0.59473173,2.13634700
500,false,12,0.05059765,0.59424256,2.10259500
500,false,12,0.05047892,0.59373405,2.09777300
500,false,12,0.05050213,0.59438037,2.14013100
500,false,12,0.05068966,0.59477548,2.11242100
500,false,12,0.05057708,0.59387373,2.10558600
500,false,12,0.05061764,0.59444364,2.09356100
500,false,12,0.05064465,0.59468277,2.13164700
500,false,12,0.05056062,0.59427843,2.10589100
500,false,12,0.05051399,0.59447622,2.09911600
500,false,12,0.05070968,0.59424706,2.13793400
500,false,12,0.05050153,0.59418286,2.11327500
500,false,12,0.05076208,0.59493027,2.10991800
500,false,12,0.05068514,0.59442158,2.14336600
500,false,12,0.05058106,0.59423856,2.11413000
500,false,12,0.05060676,0.59487185,2.10827100
500,false,12,0.05064038,0.59464514,2.10253400
500,false,12,0.05053329,0.59386846,2.12945000
500,false,12,0.05070546,0.59429207,2.11327500
500,false,12,0.05049872,0.59416597,2.09679600
500,false,12,0.05048386,0.59404745,2.13616400
500,false,12,0.05079375,0.59428724,2.11449600
500,false,12,0.05049544,0.59397535,2.10070300
500,false,12,0.05053080,0.59392474,2.13390500
500,false,13,0.04992036,0.63019083,2.09771100
500,false,13,0.04975251,0.62978774,2.12169800
500,false,13,0.04986914,0.62954815,2.09826200
500,false,13,0.04970677,0.63006648,2.09966500
500,false,13,0.04958604,0.62902669,2.09630800
500,false,13,0.04981578,0.63007965,2.09478200
500,false,13,0.04965342,0.62951884,2.10076400
500,false,13,0.04986308,0.63001967,2.09124200
500,false,13,0.04984750,0.63014242,2.12462800
