300,1,0.08107425,0.08107367,1.67556490
300,2,0.04388957,0.08713536,0.91852860
300,3,0.03366840,0.09874216,0.63970240
300,4,0.02788256,0.10962239,0.50727660
300,5,0.02514464,0.11536911,0.44743470
300,6,0.02178162,0.12601941,0.38784620
300,7,0.01988631,0.13489982,0.34529310
300,8,0.01876618,0.14433275,0.32178970
300,9,0.01785603,0.15376404,0.31583300
300,10,0.01688685,0.16196851,0.29488380
300,11,0.01617153,0.16858027,0.28258580
300,12,0.01549631,0.17595650,0.26639380
300,13,0.01464701,0.17625962,0.25169590
300,14,0.01417255,0.18564204,0.24540500
300,15,0.01374653,0.19319633,0.23880600
300,16,0.01388571,0.19775917,0.23297300
400,1,0.18747334,0.18747177,4.16926690
400,2,0.10477502,0.20850177,2.10950230
400,3,0.08731673,0.22961915,1.64505810
400,4,0.06584781,0.25906567,1.17651540
400,5,0.05853911,0.28777303,1.01708450
400,6,0.05173037,0.30390991,0.88101830
400,7,0.04815130,0.32746180,0.80927530
400,8,0.04506479,0.35065544,0.75131760
400,9,0.04275273,0.37111747,0.73200850
400,10,0.04015073,0.38603657,0.68383610
400,11,0.03769859,0.40159239,0.63932250
400,12,0.03609654,0.41311786,0.61136060
400,13,0.03463185,0.42851802,0.58151140
400,14,0.03359115,0.44620250,0.56196880
400,15,0.03228076,0.46034006,0.54217630
400,16,0.03135517,0.47560027,0.51955170
500,1,0.36486408,0.36485681,8.25458710
500,2,0.20795547,0.41406282,4.11233000
500,3,0.16558655,0.46764194,3.05608140
500,4,0.13116898,0.51739063,2.30456250
500,5,0.11777720,0.56014942,2.01232120
500,6,0.10447233,0.60834693,1.76167800
500,7,0.09618710,0.65524095,1.59482870
500,8,0.09034386,0.70570991,1.48306080
500,9,0.08512527,0.74699275,1.43584190
500,10,0.07972554,0.77285236,1.34118270
500,11,0.07523619,0.80074604,1.26211890
500,12,0.07197290,0.83145752,1.19594800
500,13,0.06752338,0.84934543,1.12807420
500,14,0.06598821,0.87712098,1.09320360
500,15,0.06318610,0.90030921,1.04654470
500,16,0.06566269,0.94030473,1.08121100
600,1,0.65124674,0.65116865,14.27645130
600,2,0.37805739,0.73855220,7.31110260
600,3,0.28946869,0.82250949,5.24547920
600,4,0.22546728,0.89451599,3.99118160
600,5,0.20025054,0.99093896,3.39845260
600,6,0.17966371,1.06126249,2.99958090
600,7,0.16491078,1.13636418,2.71617710
600,8,0.15700151,1.23080790,2.56241780
600,9,0.15409086,1.35594372,2.56694790
600,10,0.14563461,1.40434819,2.42149180
600,11,0.13339676,1.42899157,2.21387780
600,12,0.12441792,1.44008899,2.06498870
600,13,0.12967890,1.61757971,2.12834000
600,14,0.11754907,1.58012066,1.92828170
600,15,0.11158462,1.60016989,1.82897200
600,16,0.10992501,1.63832622,1.80053110
700,1,1.07781546,1.07775860,22.85829510
700,2,0.65374366,1.28273947,12.07012170
700,3,0.48749801,1.44726543,8.57523080
700,4,0.39222899,1.52283854,6.73819520
700,5,0.34830121,1.62960329,5.89587580
700,6,0.30193445,1.78277985,5.00228960
700,7,0.27442468,1.89121252,4.50336360
700,8,0.26459872,2.07846638,4.29567180
700,9,0.25346652,2.23181914,4.19932050
700,10,0.23154457,2.25144572,3.83751840
700,11,0.23596012,2.53337892,3.84323230
700,12,0.20643200,2.41673223,3.39138790
700,13,0.19739897,2.49318728,3.24005450
700,14,0.19266598,2.61116721,3.14989960
700,15,0.18972863,2.71584762,3.09964880
700,16,0.20922241,2.94796563,3.38774280
800,1,1.57743083,1.57733804,33.99534730
800,2,0.96207749,1.91732386,17.72471050
800,3,0.66904341,1.97087565,12.00432460
800,4,0.59859869,2.37462165,10.17001540
800,5,0.51871729,2.51384842,8.65781030
800,6,0.44469230,2.54358460,7.44427450
800,7,0.39857283,2.74345168,6.53185060
800,8,0.37418295,2.95253597,6.07807460
800,9,0.35477721,3.14244349,5.92946170
800,10,0.33540747,3.28473106,5.57657630
800,11,0.31881818,3.43976769,5.27697010
800,12,0.30267585,3.55534935,4.98476110
800,13,0.29266051,3.70274953,4.80160860
800,14,0.29241833,3.98566172,4.77152910
800,15,0.27885684,4.02387342,4.54763790
800,16,0.27676327,4.10314649,4.50753050
900,1,2.33867817,2.33856471,42.19238560
900,2,1.25322035,2.45443428,27.57446520
900,3,0.90006044,2.67328375,18.96735720
900,4,0.74658760,2.93962400,15.10271920
900,5,0.67538835,3.23467415,13.20651620
900,6,0.58614933,3.42435329,11.36134780
900,7,0.53595094,3.71632533,10.26379740
900,8,0.48296325,3.82103684,9.18045180
900,9,0.47000528,4.17053727,9.15693600
900,10,0.43577256,4.29623784,8.49223960
900,11,0.41380893,4.48685882,8.03824400
900,12,0.40212283,4.75997950,7.75370360
900,13,0.40125809,5.10850359,7.68011120
900,14,0.37193324,5.12138291,7.13937060
900,15,0.35826419,5.26753892,6.85215700
900,16,0.35791059,5.44691950,6.82468700
1000,1,3.23426240,3.23409975,59.58189180
1000,2,1.69446228,3.33194037,36.95283760
1000,3,1.42723222,3.61439317,28.71861980
1000,4,1.08946089,4.32773821,19.50431060
1000,5,0.95429043,4.72135153,16.27353560
1000,6,0.88059522,5.19403077,14.59214380
1000,7,0.78436926,5.43881165,12.91631200
1000,8,0.74025192,5.85446390,12.02847640
1000,9,0.70241086,6.24183534,11.74534900
1000,10,0.67621913,6.64977251,11.24271660
1000,11,0.65192466,7.06462948,10.78227340
1000,12,0.63062471,7.43983292,10.38830860
1000,13,0.61509007,7.80884468,10.09647800
1000,14,0.58964909,8.06006037,9.66684300
1000,15,0.57350444,8.38446237,9.37342580
1000,16,0.56493764,8.53621592,9.21860020
1100,1,4.36078492,4.36047918,81.68242120
1100,2,2.29504274,4.52448820,49.55416060
1100,3,1.75639100,5.24236491,32.19959520
1100,4,1.48345217,5.87182889,25.56056780
1100,5,1.40222270,6.53082579,23.72477440
1100,6,1.19757897,6.68070315,20.10480740
1100,7,1.05613161,7.31181935,17.46142020
1100,8,0.98732419,7.80965074,16.04064380
1100,9,0.94983746,8.44031245,15.85658360
1100,10,0.94287071,8.89373719,15.64746980
1100,11,0.88013215,9.54830443,14.62493960
1100,12,0.86389921,10.18736157,14.20238760
1100,13,0.82069485,10.47435345,13.48537760
1100,14,0.85003376,11.47963228,13.86000700
1100,15,0.80148778,11.51257375,13.06121760
1100,16,0.79112619,11.65370150,12.88251840
1200,1,5.70424073,5.70373557,107.49089180
1200,2,3.04025538,5.95973761,64.75496720
1200,3,2.71798361,7.06155119,48.99943740
1200,4,1.91365878,7.58950984,33.76552360
1200,5,1.69713320,8.13909896,28.98008080
1200,6,1.59851050,8.91047491,26.83628620
1200,7,1.39851873,9.69702143,22.92719260
1200,8,1.26893092,10.06037377,20.63578900
1200,9,1.23092146,10.95507521,20.53779300
1200,10,1.18509417,11.70019182,19.71763560
1200,11,1.16182862,12.62820085,19.20349900
1200,12,1.12236091,13.27883791,18.49710540
1200,13,1.08476879,13.88343786,17.80879280
1200,14,1.05204262,14.49735774,17.25164380
1200,15,1.06049921,15.51406447,17.28442720
1200,16,1.07819297,15.93825920,17.49015380
1300,1,9.41925539,9.41873098,177.69782020
1300,2,4.48976063,8.96717574,96.46089300
1300,3,3.31016761,9.67926798,59.42257080
1300,4,2.78633525,11.10683032,47.52886520
1300,5,2.36766191,10.85805617,40.85695700
1300,6,2.03418520,11.60935226,33.47458120
1300,7,1.81933107,12.45028449,29.97649540
1300,8,1.63396449,12.94813201,26.57669260
1300,9,1.57675604,14.05510614,26.32749280
1300,10,1.51006914,14.81386283,25.14558040
1300,11,1.46562634,15.93576900,24.25074180
1300,12,1.42725221,16.91614365,23.53400020
1300,13,1.38510619,17.77480363,22.72005000
1300,14,1.35798690,18.72121393,22.22229740
1300,15,1.36208371,19.99331998,22.18874800
1300,16,1.39277684,20.60817353,22.60144360
1400,1,11.88479802,11.88405288,233.10514160
1400,2,5.83230569,11.62984990,117.60073600
1400,3,4.47642424,12.21447790,80.71789600
1400,4,3.25687413,12.95554708,56.91160140
1400,5,2.87800061,13.71324109,49.14302740
1400,6,2.44369866,14.54982215,40.60994220
1400,7,2.19514780,15.28563119,36.05325320
1400,8,2.03327475,16.07609441,33.06184300
1400,9,2.01544789,17.19942213,34.04206880
1400,10,1.90555108,18.83782613,31.61688320
1400,11,1.86165365,20.25775531,30.74703660
1400,12,1.79048532,21.21334808,29.54078480
1400,13,1.75473492,22.54720150,28.81643880
1400,14,1.73064072,23.89711581,28.30532900
1400,15,1.70291805,25.02090918,27.77818380
1400,16,1.78929732,26.90399491,29.00498200
1500,1,15.40642034,15.40537510,293.26569020
1500,2,8.27607025,16.54075567,169.99637220
1500,3,6.68679772,16.61938867,124.37039620
1500,4,5.51889551,16.33310645,100
1500,5,3.57043830,16.91924160,80.26836480
1500,6,3.17034141,16.85523053,71.03789720
1500,7,2.51333888,17.46205226,54.92962080
1500,8,2.25449684,17.89108792,48.88705620
1500,9,2.23160073,19.54491002,49.30722200
1500,10,2.23240731,20.80437922,49.89249720
1500,11,2.01342992,21.95384941,44.48951120
1500,12,1.99901259,23.69711560,43.76905020
1500,13,1.90764641,24.52427952,41.79742340
1500,14,1.82915389,25.25075392,40.05213700
1500,15,1.81390309,26.57942037,39.53604420
1500,16,1.84355302,27.79624557,40.02546920
