dynamic,busy,threads,energy,runtime,usertime
false,14,4,2.44349395,0.16153498,0.33126739
false,14,5,2.37393650,0.15736484,0.33197015
false,14,6,2.28204220,0.15162755,0.33256021
false,14,7,2.06542435,0.13729597,0.33302976
false,14,8,1.96478710,0.13082287,0.33446106
false,14,9,2.03402945,0.13544442,0.33661916
false,14,10,1.74284880,0.11601082,0.33741605
false,14,11,1.67730580,0.11180194,0.34428174
false,14,12,1.68131720,0.11211598,0.34113882
false,14,13,1.63780060,0.10940925,0.34237405
false,14,14,1.67085475,0.11153932,0.33970736
false,14,15,1.38380450,0.09237835,0.34440557
false,14,16,1.30999010,0.08729240,0.34818526
false,16,1,9.84454015,0.65759488,0.32828198
false,16,2,4.97298725,0.33221430,0.32788151
false,16,3,3.71260935,0.24784957,0.32849081
false,16,4,2.66711820,0.17801071,0.33100268
false,16,5,2.04531810,0.13671038,0.33651399
false,16,6,1.78278895,0.11904348,0.33127272
false,16,7,1.52978005,0.10220735,0.33248481
false,16,8,1.53832075,0.10268518,0.33329326
false,16,9,1.15461405,0.07714299,0.33448387
false,16,10,1.35713500,0.09055927,0.33525632
false,16,11,1.38073840,0.09220047,0.33822974
false,16,12,1.36715650,0.09133938,0.33561668
false,16,13,1.17680840,0.07850146,0.33728256
false,16,14,1.20058715,0.08014332,0.33809411
false,16,15,1.07708360,0.07181515,0.33868513
false,16,16,1.12121585,0.07493714,0.33865018
true,0,16,0.43413130,0.02941725,0.31811637
true,2,16,0.46908125,0.03093978,0.31572868
true,4,16,0.51019325,0.03378594,0.32368796
true,6,16,0.57465290,0.03809449,0.33417783
true,8,16,0.67028245,0.04455273,0.34030979
true,10,16,0.86298860,0.05760777,0.33984829
true,12,16,1.24858350,0.08327449,0.33900200
true,14,16,1.59640715,0.10648880,0.33781382
true,16,16,1.25346685,0.08362476,0.33717299
