dynamic,busy,threads,energy,runtime,usertime
false,14,4,3.15169100,0.21027988,0.33995415
false,14,5,3.16910340,0.21155491,0.34739914
false,14,6,2.92429190,0.19490079,0.34236880
false,14,7,2.75908120,0.18399133,0.35131290
false,14,8,2.72337600,0.18167188,0.34942344
false,14,9,2.81181590,0.18739568,0.34783659
false,14,10,2.74415290,0.18309244,0.35007558
false,14,11,2.66808100,0.17822279,0.35236482
false,14,12,2.61734980,0.17476555,0.34962260
false,14,13,2.54897100,0.16983317,0.35072873
false,14,14,2.40844630,0.16058543,0.35114825
false,14,15,2.45447050,0.16370918,0.35321963
false,14,16,2.44661260,0.16322472,0.35226447
false,16,1,12.55388270,0.83774316,0.33915696
false,16,2,7.01722130,0.46820839,0.33657770
false,16,3,5.50944570,0.36836762,0.33952521
false,16,4,4.39343430,0.29301076,0.33743623
false,16,5,4.06209470,0.27128535,0.34170583
false,16,6,3.43223520,0.22929163,0.34554770
false,16,7,3.20731090,0.21369680,0.33972355
false,16,8,3.04540370,0.20337079,0.33982775
false,16,9,2.82056340,0.18836401,0.33877852
false,16,10,2.78223690,0.18585529,0.33978725
false,16,11,2.64585010,0.17659042,0.34072440
false,16,12,2.68412940,0.17923636,0.34536499
false,16,13,2.51608690,0.16816506,0.34369427
false,16,14,2.51729840,0.16793667,0.34918740
false,16,15,2.50667740,0.16753648,0.35730895
false,16,16,2.43267600,0.16210566,0.35008470
true,0,16,1.47760770,0.12596042,0.30248790
true,2,16,2.05211090,0.12304483,0.25890543
true,4,16,1.89104450,0.12435166,0.27779995
true,6,16,1.92026510,0.12600714,0.30184986
true,8,16,1.92558710,0.12701171,0.31525241
true,10,16,1.92837310,0.12784447,0.32533387
true,12,16,2.00103950,0.13235166,0.33951123
true,14,16,2.47024420,0.16395010,0.35236155
true,16,16,2.40741030,0.16010790,0.34739489
