size,pin,threads,runtime,energy
1200,false,8.898964,0.83381146,33.759193
1200,false,8.898964,0.8082995,33.49747
1200,false,8.898964,0.82414746,33.689426
1200,false,8.898964,0.83117384,33.744846
1200,false,8.898964,0.7990588,33.312534
1200,false,16,0.805648,33.299904
1200,false,16,0.85282505,35.76346
1200,false,16,0.8661134,36.00876
1200,false,16,0.8658018,36.10171
1200,false,16,0.8664207,36.152615
1200,false,16,0.8653167,36.09738
1200,false,16,0.86846375,36.22702
1200,false,16,0.8654697,36.12393
1200,false,16,0.8593976,35.956142
1200,false,16,0.86504084,36.084927
1200,false,11.2,0.85897696,35.85196
1200,false,11.2,0.79611987,33.59775
1200,false,11.2,0.7977171,33.535557
1200,false,11.2,0.79765564,33.621067
1200,false,11.2,0.8036382,33.691135
1200,false,11.2,0.8107763,33.81168
1200,false,11.2,0.7972721,33.552834
1200,false,11.2,0.80693114,33.676243
1200,false,11.2,0.7996509,33.53519
1200,false,11.2,0.80147403,33.68668
1200,false,8.32,0.7966162,33.592934
1200,false,8.32,0.8153731,33.758762
1200,false,8.32,0.94164807,38.606346
1200,false,8.32,0.87413144,34.392246
1200,false,8.32,0.8085546,33.35868
1200,false,8.32,0.8416857,33.912083
1200,false,8.32,0.7956508,33.254738
1200,false,8.32,0.8103441,33.402195
1200,false,8.32,0.82027185,33.640785
1200,false,8.32,0.82601005,33.96885
1200,false,10.048,0.79446775,33.303562
1200,false,10.048,0.791059,33.352455
1200,false,10.048,0.81912166,33.88584
1200,false,10.048,0.81698537,33.702553
1200,false,10.048,0.8088017,33.60404
1200,false,10.048,0.79252905,33.331455
1200,false,10.048,0.82542926,34.019627
1200,false,10.048,0.7974687,33.564976
1200,false,10.048,0.79545504,33.4907
1200,false,10.048,0.8000321,33.527077
1200,false,11.084801,0.7990437,33.566135
1200,false,11.084801,0.8189924,33.91532
1200,false,11.084801,0.7998975,33.722202
1200,false,11.084801,0.79651123,33.649208
1200,false,11.084801,0.798376,33.676125
1200,false,11.084801,0.79740185,33.628273
1200,false,11.084801,0.82401574,34.002785
1200,false,11.084801,0.7977352,33.690647
1200,false,11.084801,0.8091043,33.90891
1200,false,11.084801,0.8031687,33.862217
1200,false,10.462721,0.8091894,33.885777
