300,1,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.026408460516129037,0.026405715032258064,0.394240129032258,
300,2,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.032080474709677426,0.06414326841935485,0.4808627419354838,
300,3,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.022484368483870962,0.0674436625483871,0.33896190322580655,
300,4,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.01891949041935484,0.0751300157419355,0.28935712903225813,
300,5,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.015495070645161292,0.07752884764516128,0.23817638709677416,
300,6,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.013252257129032259,0.07947550567741937,0.203305,
300,7,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.011749674193548389,0.08218379138709679,0.18313783870967745,
300,8,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.011124925225806452,0.08836016041935484,0.17632980645161286,
300,9,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.010287014193548388,0.09258337396774191,0.16208767741935484,
300,10,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.009490220419354841,0.09410363254838709,0.15265235483870962,
300,11,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.008857063096774196,0.09664624622580648,0.1440749032258065,
300,12,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.008770293870967743,0.10463232503225807,0.1427784516129032,
300,13,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.008131436548387097,0.10425021838709679,0.1344638387096774,
300,14,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.007949345483870968,0.10925208261290323,0.13010990322580643,
300,15,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.008506327032258064,0.12143680735483871,0.13908112903225806,
300,16,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.022675282129032262,0.28734627070967744,0.34563161290322575,
400,1,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.08080761661290323,0.08080226851612904,1.2097625483870964,
400,2,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.07942356567741936,0.15883247425806454,1.1865354516129034,
400,3,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.056322223354838705,0.16892253441935492,0.8454256129032259,
400,4,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.05079477870967743,0.2031383851935484,0.7614431290322581,
400,5,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.040395955645161304,0.20179981696774194,0.6102195806451612,
400,6,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.03743068780645161,0.22446172732258068,0.5643973225806451,
400,7,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.034120722000000006,0.23886836654838717,0.5187247419354839,
400,8,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.032312530225806456,0.25757670645161296,0.48987383870967743,
400,9,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.030246087451612905,0.27217485545161296,0.46140732258064515,
400,10,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.02739948687096775,0.27341569354838713,0.41926325806451614,
400,11,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.02559615251612904,0.28142128193548394,0.39072635483870966,
400,12,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.022901743580645152,0.27364145335483875,0.33736074193548377,
400,13,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.020805070096774195,0.2703780871612903,0.3397109999999999,
400,14,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.020694063161290327,0.28976444535483875,0.3221155806451613,
400,15,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.019618239000000006,0.29386697238709675,0.30741329032258063,
400,16,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.01895255761290323,0.29745488058064523,0.2966288064516129,
