double,300,1,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.0316398678627451,0.031558788,0.49921484313725484,
double,300,2,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.01656515617647059,0.03258394398039217,0.32715956862745105,
double,300,3,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.011307151039215686,0.03316727601960784,0.2689309803921569,
double,300,4,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.008866803470588236,0.03454589862745097,0.2463085294117645,
double,300,5,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.007333535117647061,0.03576456262745097,0.2330639411764706,
double,300,6,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.006071857960784316,0.035785776901960775,0.21720919607843142,
double,300,7,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.005683837607843138,0.0383817387254902,0.2221003725490196,
double,300,8,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.004905555137254903,0.03827220762745098,0.21031103921568622,
double,300,9,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.007064164823529412,0.06182479072549021,0.2942485490196078,
double,300,10,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.006803795509803922,0.06613270270588235,0.2786152156862745,
double,300,11,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.006875936039215686,0.07389010566666666,0.2880816274509803,
double,300,12,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.007079831352941179,0.08226179900000001,0.2973780784313725,
double,300,13,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.007286734882352942,0.0912142208627451,0.31333811764705877,
double,300,14,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.006488838901960783,0.08776478039215682,0.27922554901960783,
double,300,15,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.005943358960784316,0.08618221031372549,0.2602592156862745,
double,300,16,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_300_300__i__i__d_300_300__i__i__d_300_300__d,0.005744767764705881,0.08962022480392157,0.24917715686274514,
double,400,1,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.1047945828235294,0.104712796,1.6507490000000002,
double,400,2,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.05376224182352941,0.10674639174509806,1.0268959215686273,
double,400,3,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.0358813650392157,0.10691879827450981,0.8275257058823527,
double,400,4,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.02722374543137253,0.10822723799999999,0.7409613137254901,
double,400,5,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.022099834960784312,0.10977933837254904,0.6885202745098039,
double,400,6,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.018713006137254903,0.11101583766666667,0.6592354509803923,
double,400,7,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.016598607450980397,0.11481091741176475,0.6402080784313726,
double,400,8,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.014092879549019608,0.1116616162745098,0.6030353725490197,
double,400,9,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.018622503862745093,0.1664670667254902,0.7753491372549022,
double,400,10,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.017311406529411762,0.1719405090196079,0.7252944705882353,
double,400,11,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.01617775680392157,0.1763629810392157,0.6888733333333331,
double,400,12,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.016359046156862744,0.19367204715686273,0.6938159607843136,
double,400,13,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.013852409235294124,0.1787118680196078,0.6058537450980391,
double,400,14,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.014637881470588235,0.20273048400000002,0.6429713921568625,
double,400,15,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.01297463701960784,0.19266940292156864,0.583792588235294,
double,400,16,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_400_400__i__i__d_400_400__i__i__d_400_400__d,0.013598303372549015,0.21533595503921574,0.6054384705882352,
double,500,1,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_500_500__i__i__d_500_500__i__i__d_500_500__d,0.1613082784901961,0.1612217804313726,2.544614980392156,
double,500,2,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_500_500__i__i__d_500_500__i__i__d_500_500__d,0.08221210633333331,0.16381857898039215,1.5694982549019605,
double,500,3,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_500_500__i__i__d_500_500__i__i__d_500_500__d,0.055449190411764736,0.16558023496078436,1.2825775294117647,
double,500,4,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_500_500__i__i__d_500_500__i__i__d_500_500__d,0.042772409941176474,0.1705855260588236,1.1571362549019608,
double,500,5,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_500_500__i__i__d_500_500__i__i__d_500_500__d,0.03355765072549021,0.16703191001960785,1.0399466274509803,
double,500,6,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_500_500__i__i__d_500_500__i__i__d_500_500__d,0.030000827470588236,0.1779578987843137,1.112743450980392,
double,500,7,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_500_500__i__i__d_500_500__i__i__d_500_500__d,0.0271286195882353,0.18871694915686274,1.1267372156862745,
double,500,8,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_500_500__i__i__d_500_500__i__i__d_500_500__d,0.03497162260784312,0.2783960169607843,1.4681789803921572,
double,500,9,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_500_500__i__i__d_500_500__i__i__d_500_500__d,0.0366243051764706,0.32758671539215695,1.5736929411764704,
double,500,10,SACf__MAIN_CL_ST___mtspmdf_1298_run__d_500_500__i__i__d_500_500__i__i__d_500_500__d,0.0358554933137255,0.3569768770588236,1.4510413137254896,
