300,1,0.09332711,0.09329960,1.37008930
300,2,0.04677562,0.09326532,0.84314360
300,3,0.03328748,0.09339034,0.68383615
300,4,0.02374640,0.09346554,0.56747900
300,5,0.02345539,0.10970643,0.55445105
300,6,0.02112955,0.12397033,0.52587145
300,7,0.01996017,0.13704197,0.50139340
300,8,0.01920300,0.15038560,0.49442620
300,9,0.01635183,0.14049307,0.46682620
300,10,0.01397944,0.13283772,0.43890265
300,11,0.01201653,0.12815327,0.42000625
300,12,0.01061934,0.12425900,0.40513510
300,13,0.01060172,0.13142942,0.40548300
300,14,0.01022468,0.13769372,0.39521995
300,15,0.01013641,0.14501243,0.39480795
300,16,0.00965953,0.14906067,0.38562525
400,1,0.22186261,0.22183183,3.28019180
400,2,0.11112190,0.22178776,1.99460855
400,3,0.08128086,0.22194464,1.64908025
400,4,0.05587725,0.22198485,1.34370995
400,5,0.05360068,0.26257942,1.29385655
400,6,0.04990422,0.29676239,1.24805590
400,7,0.04743250,0.32796420,1.19356995
400,8,0.04537224,0.35615643,1.16654975
400,9,0.03831639,0.33421613,1.09881615
400,10,0.03312393,0.31853352,1.04688150
400,11,0.02907964,0.30998895,1.02185710
400,12,0.02579765,0.29950098,0.97640440
400,13,0.02508607,0.31614102,0.96623290
400,14,0.02472402,0.33465445,0.98234310
400,15,0.02377562,0.34620741,0.93666445
400,16,0.02337832,0.36342384,0.93799195
500,1,0.43426950,0.43423414,6.39361460
500,2,0.21761441,0.43448292,3.89511635
500,3,0.14885980,0.43430593,3.12635920
500,4,0.10931987,0.43432000,2.65509880
500,5,0.10554824,0.51922974,2.57796275
500,6,0.10118980,0.59656054,2.66028065
500,7,0.09599998,0.66293101,2.85705140
500,8,0.09180257,0.72719811,2.40805660
500,9,0.07985383,0.67517040,2.27306855
500,10,0.06781261,0.64047406,2.15937860
500,11,0.06165838,0.64371209,2.27384975
500,12,0.05371469,0.61533726,2.12986210
500,13,0.05012062,0.63399185,1.97225755
500,14,0.04949154,0.67438284,1.96924240
500,15,0.05035915,0.72255496,2.06543050
500,16,0.05030929,0.73866363,2.00379125
600,1,0.75705880,0.75700903,11.18325995
