300,1,0.08020319,0.08020196,1.23827200
300,2,0.03838521,0.07581644,1.31859617
300,3,0.03015622,0.08844802,0.78639086
300,4,0.02442682,0.09588535,0.51784125
300,5,0.02104650,0.10283893,0.50134900
300,6,0.01900544,0.11086778,0.44081120
300,7,0.01757059,0.11958324,0.37927782
300,8,0.01601615,0.12367376,0.35516817
300,9,0.01492726,0.12958549,0.32962215
300,10,0.01407231,0.13503350,0.32285486
300,11,0.01332829,0.13893024,0.29580893
300,12,0.01282670,0.14526827,0.29192650
300,13,0.01216543,0.14995656,0.26554753
300,14,0.01184745,0.15500713,0.26330478
300,15,0.01118445,0.15903616,0.24895837
300,16,0.01086997,0.16224589,0.24340095
400,1,0.18195029,0.18194763,2.93558420
400,2,0.09545489,0.19006645,2.29183300
400,3,0.07743529,0.22517859,1.67060286
400,4,0.06061467,0.23922796,1.25913975
400,5,0.05325920,0.25279275,1.07738756
400,6,0.04613034,0.27000429,1.05249080
400,7,0.04222102,0.28834141,0.85748300
400,8,0.03899679,0.30423098,0.85560517
400,9,0.03678765,0.32052606,0.79910615
400,10,0.03451256,0.33290685,0.77883143
400,11,0.03248396,0.34400420,0.73003527
400,12,0.03102399,0.35620936,0.69596788
400,13,0.03052943,0.37849179,0.67740771
400,14,0.02965682,0.39380640,0.64813356
400,15,0.03019455,0.40535369,0.66378242
400,16,0.02966109,0.40762564,0.65033630
500,1,0.36986894,0.36986985,7.46515360
500,2,0.20297989,0.40470597,4.27405050
500,3,0.17404446,0.43943796,3.54736286
500,4,0.12135061,0.47811460,2.81009825
500,5,0.11130060,0.49968256,2.27150422
500,6,0.09757382,0.54825732,2.16591580
500,7,0.08616118,0.58808091,1.88501345
500,8,0.07873072,0.61518824,1.72095858
500,9,0.07431902,0.64737873,1.60159346
500,10,0.06869645,0.66299718,1.49797386
500,11,0.06741547,0.71055460,1.45451253
500,12,0.06254881,0.71994476,1.37393331
500,13,0.05954221,0.74443182,1.31357376
500,14,0.05851430,0.78064896,1.26725739
500,15,0.05614244,0.79302271,1.22793732
500,16,0.05436593,0.80485836,1.19026440
600,1,0.62727817,0.62727100,12.80149860
600,2,0.34864687,0.69525914,7.59106350
600,3,0.21758166,0.63855734,9.84576714
600,4,0.16286696,0.64379510,7.71144650
600,5,0.13715184,0.67752416,6.78566822
600,6,0.11756273,0.68381839,6.55524720
600,7,0.10037605,0.69141251,6.14180145
600,8,0.08953529,0.70286518,5.72382258
600,9,0.08196569,0.72085869,5.31522985
600,10,0.07628662,0.74066662,4.96837529
600,11,0.07297017,0.77992124,4.52451273
600,12,0.06867086,0.79851541,3.99471225
600,13,0.06545546,0.82241302,3.82703306
600,14,0.06302276,0.85115655,3.59945711
600,15,0.05944800,0.86059274,3.36744868
600,16,0.05665377,0.86732880,3.34694760
700,1,0.96041906,0.96040743,16.65875160
700,2,0.49816468,0.99340998,14.59510600
700,3,0.34577059,1.02762392,12.67438686
700,4,0.26246161,1.03990235,11.39813787
700,5,0.23043432,1.07593979,9.51564822
700,6,0.19557426,1.10626364,9.59234910
700,7,0.15826862,1.09289090,9.94374964
700,8,0.14538020,1.14216658,8.46494250
700,9,0.13399087,1.18210670,7.78599308
700,10,0.12877438,1.26121930,6.64228043
700,11,0.11479330,1.22845456,7.00679407
700,12,0.11267696,1.31355162,6.09114519
700,13,0.10470428,1.32321253,5.91832506
700,14,0.10292712,1.39630449,5.44114522
700,15,0.09607560,1.39758339,5.20842900
700,16,0.09323298,1.43874695,5.14417280
800,1,1.44567450,1.44562967,25.39158540
800,2,0.75114417,1.49851105,21.82184150
800,3,0.58052025,1.51989237,19.52936143
800,4,0.40233632,1.59934289,14.83255350
800,5,0.32647003,1.61453502,16.26037600
800,6,0.27516684,1.63093700,15.26705870
800,7,0.24512025,1.69000089,13.08099836
800,8,0.21918495,1.72780865,12.27300633
800,9,0.21188676,1.85938567,10.25474338
800,10,0.19597228,1.92230057,10.35542043
800,11,0.18279129,1.95777015,9.19989553
800,12,0.16790210,1.97210230,9.39321588
800,13,0.15836287,2.00926237,8.88052400
800,14,0.15282249,2.08433798,8.31278811
800,15,0.14571169,2.12510475,7.94126300
800,16,0.14185884,2.19031078,7.65764690
900,1,2.04391880,2.04385997,34.70125420
900,2,1.06367716,2.12289167,33.94192967
900,3,0.83849894,2.17448562,33.35441086
900,4,0.55111619,2.18856295,25.34874675
900,5,0.49296064,2.27025232,24.46950200
900,6,0.39324179,2.33705075,20.96814920
900,7,0.35115064,2.42696854,16.45330345
900,8,0.31153158,2.45714447,17.32519208
900,9,0.29007697,2.57030273,16.23515515
900,10,0.27136070,2.66333829,15.80741657
900,11,0.27085992,2.91753811,13.12141827
900,12,0.25268929,2.97519249,12.76878700
900,13,0.24771980,3.13904811,12.88423206
900,14,0.22789746,3.11750467,12.36049900
900,15,0.21947467,3.21019554,11.85589174
900,16,0.20943723,3.26024605,11.38827365
1000,1,2.82218210,2.82200495,48.69830560
1000,2,1.46047217,2.91610762,41.56475783
1000,3,1.12475778,2.94894374,37.91319829
1000,4,0.75486820,2.99957442,35.12570687
1000,5,0.65918308,3.24307797,24.78892322
1000,6,0.55254054,3.27046479,23.58091410
1000,7,0.47943473,3.30597424,25.03679536
1000,8,0.42544270,3.36256991,23.83905342
1000,9,0.40851542,3.62459306,21.37291808
1000,10,0.38601871,3.76113199,22.33443371
1000,11,0.37475456,4.05221925,18.91722240
1000,12,0.34941445,4.11634761,18.69720475
1000,13,0.33843366,4.30136181,17.55666176
1000,14,0.32578672,4.46290355,17.13290306
1000,15,0.30969646,4.54966656,16.10704347
1000,16,0.30443844,4.73865338,16.66722355
1100,1,4.20746035,4.20722361,64.86911220
1100,2,2.40513045,4.80276255,38.37490500
1100,3,1.82129159,5.37183793,28.15125186
1100,4,1.52034783,6.04711299,26.06638963
1100,5,1.34634246,6.52306373,22.44151567
1100,6,1.16989420,6.94765459,18.69084090
