    Updating crates.io index
 Downloading crates ...
  Downloaded iana-time-zone v0.1.61
  Downloaded num-traits v0.2.19
  Downloaded chrono v0.4.38
   Compiling num-traits v0.2.19
   Compiling iana-time-zone v0.1.61
   Compiling mtdynamic v0.1.0 (/home/jaaldering/mtdynamic)
   Compiling chrono v0.4.38
    Finished `release` profile [optimized] target(s) in 5.66s
     Running `target/release/examples/adapt_fast true`
size,pin,threads,runtime,usertime,energy
500,false,12,0.05150194,0.59905619,2.12896200
500,false,12,0.05102266,0.59740683,2.09032600
500,false,12,0.05157710,0.59969969,2.11425200
500,false,12,0.05099716,0.59784298,2.09765100
500,false,12,0.05115570,0.59776646,2.08867800
500,false,12,0.05126676,0.59958695,2.10155700
500,false,14,0.04936608,0.66253457,2.06121300
500,false,14,0.04871777,0.66723189,2.05987100
500,false,14,0.04887657,0.66797254,2.02434700
500,false,14,0.04910549,0.66969974,2.05785600
500,false,14,0.04924217,0.66755842,2.04796800
500,false,14,0.04920448,0.66912909,2.04131600
500,false,14,0.04885304,0.66753088,2.04021700
500,false,14,0.04883270,0.66728422,2.02581300
500,false,14,0.04918757,0.66846981,2.03625000
500,false,14,0.04911796,0.66865650,2.05272900
500,false,14,0.04894958,0.66659852,2.02166200
500,false,14,0.04917882,0.66737716,2.05321700
500,false,14,0.04920622,0.66729483,2.05425500
500,false,14,0.04949164,0.66505291,2.06231100
500,false,14,0.04927135,0.66894037,2.05401100
500,false,14,0.04916796,0.66864461,2.04510000
500,false,14,0.04896600,0.66786588,2.04723600
500,false,14,0.04892750,0.66665327,2.04491700
500,false,14,0.04884773,0.66838522,2.04186500
500,false,14,0.04896771,0.66830123,2.04851800
500,false,15,0.04807840,0.69875836,2.01464300
500,false,15,0.04781418,0.69829428,2.02221200
500,false,15,0.04780013,0.69911850,1.98266100
500,false,15,0.04785453,0.69883904,2.01330000
500,false,15,0.04778227,0.69905216,2.00243600
500,false,15,0.04785848,0.69903800,2.02135700
500,false,15,0.04769196,0.69836395,2.00744100
500,false,15,0.04780529,0.69850521,1.97869400
500,false,15,0.04766837,0.69860500,1.98437000
500,false,15,0.04775977,0.69859458,1.99871400
500,false,15,0.04787731,0.69839230,2.01116400
500,false,15,0.04789509,0.69856243,2.01592500
500,false,15,0.04802143,0.69911601,2.00176500
500,false,15,0.04787872,0.69950716,2.01067600
500,false,15,0.04779458,0.69834179,2.00866100
500,false,15,0.04793779,0.69952074,2.01665800
500,false,15,0.04781774,0.70084590,2.03472400
500,false,15,0.04795842,0.70162625,2.03863000
500,false,15,0.04778423,0.70034721,2.00103200
500,false,15,0.04772939,0.70008760,2.00622000
500,false,16,0.04761592,0.73804916,2.00945500
500,false,16,0.04713158,0.73614856,2.02624000
500,false,16,0.04721162,0.73386987,2.00371800
500,false,16,0.04715379,0.73282425,1.98620100
500,false,16,0.04727734,0.73339514,2.01568100
500,false,16,0.04727071,0.73347570,2.00292500
500,false,16,0.04723244,0.73365548,2.00011700
500,false,16,0.04705257,0.73219390,1.98882500
