dynamic,busy,threads,energy,runtime,usertime
false,12,20,10.24747990,0.04709236,0.84962631
false,12,21,10.31973310,0.04791946,0.85809828
false,12,22,10.25428980,0.04679146,0.85781158
false,12,23,10.45234460,0.04756919,0.85311548
false,12,24,11.03029940,0.05254065,0.86109007
false,12,25,10.67027010,0.04896692,0.85371547
false,12,26,10.57116050,0.04793189,0.85969592
false,12,27,10.20294550,0.04646828,0.86609021
false,12,28,10.59896510,0.04990244,0.86201975
false,12,29,10.45224850,0.04897389,0.86630996
false,12,30,10.56167780,0.04976709,0.86901203
false,12,31,10.42156770,0.04824427,0.86894892
false,12,32,10.44153780,0.04847457,0.86529414
false,16,1,50.82580460,0.40866281,0.84725520
false,16,2,28.62502900,0.20508466,0.83777254
false,16,3,25.52714950,0.17325890,0.83858466
false,16,4,17.98120800,0.10485896,0.83814151
false,16,5,15.76693050,0.09166027,0.84791543
false,16,6,13.17623830,0.07292654,0.84329865
false,16,7,12.04007540,0.06240037,0.84169991
false,16,8,11.08396650,0.05479860,0.84728772
false,16,9,10.50003350,0.04949767,0.84141335
false,16,10,10.14465190,0.04660992,0.84467996
false,16,11,9.59487290,0.04342624,0.84812369
false,16,12,9.30271880,0.04085042,0.85272546
false,16,13,9.02955650,0.03868972,0.85053699
false,16,14,9.05640130,0.03865264,0.85611965
false,16,15,8.86457610,0.03744191,0.85015892
false,16,16,9.22143460,0.04012134,0.85175309
false,16,17,9.15581810,0.03897061,0.86470742
false,16,18,9.41213210,0.04111227,0.85598970
false,16,19,9.18109530,0.03956807,0.85005390
false,16,20,9.51778010,0.04189650,0.86059326
false,16,21,9.57089950,0.04220013,0.85869782
false,16,22,9.44773190,0.04112219,0.86227992
false,16,23,9.77702120,0.04349399,0.86860701
false,16,24,9.62358640,0.04235779,0.86763777
false,16,25,9.29058420,0.03968280,0.86957769
false,16,26,9.42428370,0.04088668,0.86719796
false,16,27,9.67082370,0.04255357,0.87265839
false,16,28,9.61973420,0.04220239,0.86908873
false,16,29,9.49547300,0.04113431,0.87189891
false,16,30,9.31582240,0.04004576,0.87084503
false,16,31,9.38563830,0.04031622,0.87467791
false,16,32,9.62171910,0.04197969,0.87215043
false,20,1,50.14711660,0.40769719,0.85045387
