dynamic,busy,threads,energy,runtime,usertime
false,12,20,2.41448617,0.01241933,0.23888140
false,12,21,2.55045526,0.01315631,0.24371216
false,12,22,2.61645847,0.01333404,0.24666257
false,12,23,2.74058628,0.01392297,0.25069902
false,12,24,2.78392311,0.01395671,0.25407407
false,12,25,2.85467047,0.01409158,0.25567443
false,12,26,2.88887266,0.01462310,0.25894940
false,12,27,2.98992900,0.01474962,0.26328383
false,12,28,3.03914033,0.01509407,0.26875528
false,12,29,3.05843145,0.01498959,0.26885694
false,12,30,3.17309533,0.01562458,0.27262854
false,12,31,3.14772692,0.01536204,0.27566183
false,12,32,3.13141125,0.01523378,0.27656730
false,16,1,33.81512078,0.22681383,0.22679162
false,16,2,17.62667985,0.11351308,0.22685835
false,16,3,14.07246697,0.08779065,0.22774760
false,16,4,9.07393032,0.05750361,0.22915814
false,16,5,7.80135498,0.04921648,0.22779816
false,16,6,6.32533814,0.03899144,0.22779800
false,16,7,5.36221980,0.03273275,0.22791581
false,16,8,4.82181347,0.02852222,0.22775307
false,16,9,4.46398606,0.02542325,0.22804008
false,16,10,3.98622054,0.02295254,0.22815282
false,16,11,3.69197903,0.02091413,0.22845545
false,16,12,3.51212305,0.01937301,0.22932273
false,16,13,3.26262958,0.01771410,0.22879308
false,16,14,3.11751394,0.01657649,0.22944940
false,16,15,2.97231180,0.01547641,0.22949354
false,16,16,2.71272394,0.01452881,0.23013768
false,16,17,2.79028874,0.01493675,0.23195549
false,16,18,2.86569760,0.01550664,0.23350974
false,16,19,2.95197519,0.01569600,0.23602915
false,16,20,2.92933031,0.01592688,0.23650556
false,16,21,3.05832756,0.01634906,0.23816585
false,16,22,3.00984068,0.01625138,0.23880028
false,16,23,3.02633902,0.01649955,0.24072909
false,16,24,3.06220491,0.01660186,0.24261218
false,16,25,3.10079835,0.01668660,0.24408662
false,16,26,3.11452095,0.01681187,0.24531763
false,16,27,3.14492174,0.01691347,0.24659746
false,16,28,3.12534679,0.01697913,0.24900892
false,16,29,3.18662157,0.01720059,0.24943040
false,16,30,3.36665968,0.01760691,0.25252996
false,16,31,3.23833075,0.01749443,0.25309698
false,16,32,3.25054706,0.01708792,0.25323900
false,20,1,35.96549478,0.22690485,0.22691392
false,20,2,18.42163036,0.11356635,0.22691905
false,20,3,14.29741383,0.08763823,0.22799178
false,20,4,9.45715833,0.05681709,0.22699153
false,20,5,8.56644970,0.05112622,0.22778691
false,20,6,6.72860834,0.03936474,0.22766886
false,20,7,5.72630208,0.03273713,0.22772182
false,20,8,5.04311276,0.02861424,0.22801964
false,20,9,4.55053599,0.02543006,0.22781762
false,20,10,4.15979373,0.02294929,0.22802319
false,20,11,3.94768724,0.02136522,0.22842222
false,20,12,3.57298846,0.01923894,0.22857509
false,20,13,3.74578163,0.02029199,0.23001698
false,20,14,3.79581749,0.02060889,0.23068227
false,20,15,3.91963617,0.02138221,0.23200974
false,20,16,3.78720174,0.02056127,0.23203299
false,20,17,3.77310599,0.02050872,0.23287619
false,20,18,3.82344332,0.02075461,0.23306271
false,20,19,3.85456645,0.02082349,0.23480089
false,20,20,3.82112336,0.02068590,0.23489741
false,20,21,4.06343505,0.02115090,0.23905900
false,20,22,3.86482059,0.02089399,0.23714926
false,20,23,3.92340153,0.02126469,0.23942018
false,20,24,4.09070808,0.02238511,0.24134741
false,20,25,4.08845724,0.02204347,0.24189738
false,20,26,4.03248601,0.02187821,0.24336564
false,20,27,4.06531955,0.02191794,0.24469104
false,20,28,4.04895214,0.02192776,0.24515514
false,20,29,4.31544057,0.02351147,0.26311702
false,20,30,4.08837485,0.02214185,0.24796778
false,20,31,4.14842026,0.02247009,0.24972894
false,20,32,4.07030253,0.02198314,0.24984558
false,24,1,38.25256419,0.22678480,0.22679632
false,24,2,19.40401913,0.11349928,0.22679486
false,24,3,13.65897427,0.07815124,0.22740992
false,24,4,10.01868188,0.05680827,0.22694558
