dynamic,busy,threads,energy,runtime,usertime
false,14,4,69.29815935,1.85349775,5.08515577
false,14,5,62.88337475,1.67792756,5.22214548
false,14,6,62.75575670,1.66950252,5.41416186
false,14,7,55.95542005,1.48064589,5.44655064
false,14,8,52.45147095,1.38071203,5.46744492
false,14,9,50.59950120,1.32707795,5.54214808
false,14,10,47.28742170,1.23055698,5.53590677
false,14,11,46.12435095,1.19532174,5.64059025
false,14,12,41.58197665,1.06572432,5.56071440
false,14,13,40.15134070,1.02515722,5.60093896
false,14,14,37.45139030,0.94996158,5.59691245
false,14,15,37.22573170,0.94067705,5.66810554
false,14,16,35.31955985,0.88635171,5.68518945
false,16,1,349.93675065,9.83629003,4.89095536
false,16,2,178.31667610,4.96212241,4.91280826
false,16,3,130.77481170,3.60137811,4.90850295
false,16,4,91.36939500,2.48196268,4.87528852
false,16,5,73.94170525,1.98512572,4.88906802
false,16,6,63.39598330,1.68545201,4.93638650
false,16,7,60.06217225,1.58516910,5.28529111
false,16,8,56.68351270,1.49113042,5.35511298
false,16,9,47.91741885,1.24673983,5.39181529
false,16,10,44.71765285,1.15577312,5.42204676
false,16,11,42.26346600,1.08776732,5.58676671
false,16,12,41.29331470,1.05435788,5.60644345
false,16,13,37.65811280,0.95555309,5.68603862
false,16,14,36.04780505,0.90961359,5.63323455
false,16,15,34.63637370,0.86756167,5.64086363
false,16,16,32.83506000,0.81686526,5.61757913
true,0,16,17.75993995,0.40816475,6.42599454
true,2,16,19.55829040,0.45057054,6.20853306
true,4,16,20.82132425,0.48218895,5.92705361
true,6,16,22.34085165,0.51905591,5.68322503
true,8,16,23.86116635,0.55751161,5.44533580
true,10,16,27.70041125,0.67000601,5.60692722
true,12,16,32.67668030,0.81337011,5.68933411
true,14,16,36.56532385,0.92673523,5.66559100
true,16,16,32.96702685,0.82136690,5.72417550
